club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status,normalized_name
FC Metz,Dylan Bronn,24.0,Tunisia,Centre-Back,CB,2500000.0,KAA Gent,Belgium,4000000.0,in,winter,Ligue 1,2019,False,,dylan bronn
FC Nantes,Ludovic Blas,21.0,France,Attacking Midfield,AM,22000000.0,Guingamp,France,8000000.0,in,summer,Ligue 1,2019,False,,ludovic blas
FC Nantes,Marcus Coco,23.0,Guadeloupe,Right Winger,RW,1200000.0,Guingamp,France,3000000.0,in,summer,Ligue 1,2019,False,,marcus coco
FC Nantes,Molla Wagué,28.0,Mali,Centre-Back,CB,,Udinese Calcio,Italy,1200000.0,in,summer,Ligue 1,2019,False,,molla wague
FC Nantes,Abou Ba,20.0,France,Defensive Midfield,DM,,AS Nancy,France,1000000.0,in,summer,Ligue 1,2019,False,,abou ba
FC Nantes,Renaud Emond,28.0,Belgium,Centre-Forward,CF,,Standard Liège,Belgium,4000000.0,in,winter,Ligue 1,2019,False,,renaud emond
FC Toulouse,Wesley Saïd,24.0,France,Centre-Forward,CF,2000000.0,Dijon,France,8000000.0,in,summer,Ligue 1,2019,False,,wesley said
FC Toulouse,Efthymios Koulouris,23.0,Greece,Centre-Forward,CF,1500000.0,PAOK Salonika,Greece,3500000.0,in,summer,Ligue 1,2019,False,,efthymios koulouris
FC Toulouse,Agustín Rogel,21.0,Uruguay,Centre-Back,CB,1500000.0,KS Samara,Russia,2500000.0,in,summer,Ligue 1,2019,False,,agustin rogel
LOSC Lille,Victor Osimhen,20.0,Nigeria,Centre-Forward,CF,120000000.0,RSC Charleroi,Belgium,22400000.0,in,summer,Ligue 1,2019,False,,victor osimhen
LOSC Lille,Renato Sanches,22.0,Portugal,Central Midfield,CM,14000000.0,Bayern Munich,Germany,20000000.0,in,summer,Ligue 1,2019,False,,renato sanches
LOSC Lille,Yusuf Yazıcı,22.0,Turkey,Attacking Midfield,AM,9000000.0,Trabzonspor,Turkey,18500000.0,in,summer,Ligue 1,2019,False,,yusuf yazici
LOSC Lille,Timothy Weah,19.0,United States,Right Midfield,RM,14000000.0,Paris SG,France,10000000.0,in,summer,Ligue 1,2019,False,,timothy weah
LOSC Lille,Benjamin André,28.0,France,Defensive Midfield,DM,9000000.0,Stade Rennais,France,7000000.0,in,summer,Ligue 1,2019,False,,benjamin andre
LOSC Lille,Domagoj Bradaric,19.0,Croatia,Left-Back,LB,7000000.0,Hajduk Split,Croatia,6500000.0,in,summer,Ligue 1,2019,False,,domagoj bradaric
LOSC Lille,Léo Jardim,24.0,Brazil,Goalkeeper,GK,3000000.0,Rio Ave,Portugal,6000000.0,in,summer,Ligue 1,2019,False,,leo jardim
LOSC Lille,Tiago Djaló,19.0,Portugal,Centre-Back,CB,16000000.0,Milan U19,Italy,4000000.0,in,summer,Ligue 1,2019,False,,tiago djalo
LOSC Lille,Reinildo Mandava,25.0,Mozambique,Left-Back,LB,20000000.0,B SAD,Portugal,3000000.0,in,summer,Ligue 1,2019,False,,reinildo mandava
LOSC Lille,Jean Onana,20.0,Cameroon,Defensive Midfield,DM,4800000.0,Leixões U23,Portugal,2000000.0,in,winter,Ligue 1,2019,False,,jean onana
Montpellier HSC,Téji Savanier,27.0,France,Attacking Midfield,AM,10000000.0,Nîmes Olympique,France,9500000.0,in,summer,Ligue 1,2019,False,,teji savanier
Montpellier HSC,Andy Delort,27.0,Algeria,Centre-Forward,CF,6000000.0,Toulouse,France,4500000.0,in,summer,Ligue 1,2019,False,,andy delort
Montpellier HSC,Arnaud Souquet,27.0,France,Right-Back,RB,1500000.0,KAA Gent,Belgium,2800000.0,in,summer,Ligue 1,2019,False,,arnaud souquet
Montpellier HSC,Jordan Ferri,27.0,France,Central Midfield,CM,5000000.0,Olympique Lyon,France,2000000.0,in,summer,Ligue 1,2019,False,,jordan ferri
Nîmes Olympique,Lamine Fomba,21.0,France,Defensive Midfield,DM,2000000.0,AJ Auxerre,France,4000000.0,in,summer,Ligue 1,2019,False,,lamine fomba
Nîmes Olympique,Sidy Sarr,23.0,Senegal,Defensive Midfield,DM,,LB Châteauroux,France,2000000.0,in,summer,Ligue 1,2019,False,,sidy sarr
Nîmes Olympique,Haris Duljevic,25.0,Bosnia-Herzegovina,Left Winger,LW,,Dynamo Dresden,Germany,1000000.0,in,summer,Ligue 1,2019,False,,haris duljevic
Nîmes Olympique,Lucas Deaux,30.0,France,Defensive Midfield,DM,,Guingamp,France,1000000.0,in,summer,Ligue 1,2019,False,,lucas deaux
Nîmes Olympique,Moussa Koné,23.0,Senegal,Centre-Forward,CF,1000000.0,Dynamo Dresden,Germany,1250000.0,in,winter,Ligue 1,2019,False,,moussa kone
OGC Nice,Kasper Dolberg,21.0,Denmark,Centre-Forward,CF,7000000.0,Ajax,Netherlands,20500000.0,in,summer,Ligue 1,2019,False,,kasper dolberg
OGC Nice,Alexis Claude-Maurice,21.0,France,Attacking Midfield,AM,4500000.0,FC Lorient,France,13000000.0,in,summer,Ligue 1,2019,False,,alexis claude-maurice
OGC Nice,Stanley Nsoki,20.0,France,Centre-Back,CB,3000000.0,Paris SG,France,12500000.0,in,summer,Ligue 1,2019,False,,stanley nsoki
OGC Nice,Hicham Boudaoui,19.0,Algeria,Central Midfield,CM,8000000.0,Paradou AC,Algeria,4000000.0,in,summer,Ligue 1,2019,False,,hicham boudaoui
Olympique Lyon,Jeff Reine-Adélaïde,21.0,France,Attacking Midfield,AM,3500000.0,Angers SCO,France,25000000.0,in,summer,Ligue 1,2019,False,,jeff reine-adelaide
Olympique Lyon,Joachim Andersen,23.0,Denmark,Centre-Back,CB,30000000.0,Sampdoria,Italy,24000000.0,in,summer,Ligue 1,2019,False,,joachim andersen
Olympique Lyon,Thiago Mendes,27.0,Brazil,Defensive Midfield,DM,4500000.0,LOSC Lille,France,22000000.0,in,summer,Ligue 1,2019,False,,thiago mendes
Olympique Lyon,Youssouf Koné,23.0,Mali,Left-Back,LB,1500000.0,LOSC Lille,France,9000000.0,in,summer,Ligue 1,2019,False,,youssouf kone
Olympique Lyon,Jean Lucas,21.0,Brazil,Central Midfield,CM,5000000.0,Flamengo,Brazil,8000000.0,in,summer,Ligue 1,2019,False,,jean lucas
Olympique Lyon,Bruno Guimarães,22.0,Brazil,Defensive Midfield,DM,85000000.0,Athletico-PR,Brazil,20000000.0,in,winter,Ligue 1,2019,False,,bruno guimaraes
Olympique Lyon,Tino Kadewere,24.0,Zimbabwe,Centre-Forward,CF,3000000.0,Le Havre AC,France,12000000.0,in,winter,Ligue 1,2019,False,,tino kadewere
Olympique Lyon,Camilo,20.0,Brazil,Defensive Midfield,DM,1000000.0,Ponte Preta,Brazil,2000000.0,in,winter,Ligue 1,2019,False,,camilo
Olympique Marseille,Darío Benedetto,29.0,Argentina,Centre-Forward,CF,1200000.0,Boca Juniors,Argentina,14000000.0,in,summer,Ligue 1,2019,False,,dario benedetto
Olympique Marseille,Valentin Rongier,24.0,France,Central Midfield,CM,20000000.0,FC Nantes,France,13000000.0,in,summer,Ligue 1,2019,False,,valentin rongier
Paris Saint-Germain,Abdou Diallo,23.0,Senegal,Centre-Back,CB,9000000.0,Bor. Dortmund,Germany,32000000.0,in,summer,Ligue 1,2019,False,,abdou diallo
Paris Saint-Germain,Idrissa Gueye,29.0,Senegal,Central Midfield,CM,5000000.0,Everton,England,30000000.0,in,summer,Ligue 1,2019,False,,idrissa gueye
Paris Saint-Germain,Pablo Sarabia,27.0,Spain,Right Winger,RW,14000000.0,Sevilla FC,Spain,18000000.0,in,summer,Ligue 1,2019,False,,pablo sarabia
Paris Saint-Germain,Keylor Navas,32.0,Costa Rica,Goalkeeper,GK,3000000.0,Real Madrid,Spain,15000000.0,in,summer,Ligue 1,2019,False,,keylor navas
RC Strasbourg Alsace,Alexander Djiku,24.0,Ghana,Centre-Back,CB,8000000.0,SM Caen,France,4500000.0,in,summer,Ligue 1,2019,False,,alexander djiku
RC Strasbourg Alsace,Jean-Ricner Bellegarde,21.0,France,Central Midfield,CM,15000000.0,Lens,France,2000000.0,in,summer,Ligue 1,2019,False,,jean-ricner bellegarde
RC Strasbourg Alsace,Lamine Koné,30.0,Cote d'Ivoire,Centre-Back,CB,,Sunderland,England,1500000.0,in,summer,Ligue 1,2019,False,,lamine kone
RC Strasbourg Alsace,Sanjin Prcic,25.0,Bosnia-Herzegovina,Central Midfield,CM,3000000.0,Levante,Spain,1000000.0,in,summer,Ligue 1,2019,False,,sanjin prcic
RC Strasbourg Alsace,Mehdi Chahiri,23.0,France,Left Winger,LW,,Red Star FC,France,2000000.0,in,winter,Ligue 1,2019,False,,mehdi chahiri
Stade Brestois 29,Ibrahima Diallo,20.0,France,Defensive Midfield,DM,6500000.0,Monaco,France,2000000.0,in,summer,Ligue 1,2019,False,,ibrahima diallo
Stade Brestois 29,Romain Perraud,21.0,France,Left-Back,LB,12000000.0,OGC Nice,France,2000000.0,in,summer,Ligue 1,2019,False,,romain perraud
Stade Brestois 29,Jean-Kévin Duverne,22.0,Haiti,Centre-Back,CB,4000000.0,Lens,France,2000000.0,in,summer,Ligue 1,2019,False,,jean-kevin duverne
Stade Brestois 29,Irvin Cardona,22.0,France,Centre-Forward,CF,2500000.0,Monaco,France,1500000.0,in,summer,Ligue 1,2019,False,,irvin cardona
Stade Reims,Predrag Rajkovic,23.0,Serbia,Goalkeeper,GK,10000000.0,M. Tel Aviv,Israel,5000000.0,in,summer,Ligue 1,2019,False,,predrag rajkovic
Stade Reims,Björn Engels,24.0,Belgium,Centre-Back,CB,,Olympiacos,Greece,4000000.0,in,summer,Ligue 1,2019,False,,bjorn engels
Stade Reims,Dario Maresic,19.0,Austria,Centre-Back,CB,,Sturm Graz,Austria,3000000.0,in,summer,Ligue 1,2019,False,,dario maresic
Stade Reims,Dereck Kutesa,21.0,Angola,Left Winger,LW,1700000.0,FC St. Gallen,Switzerland,1700000.0,in,summer,Ligue 1,2019,False,,dereck kutesa
Stade Reims,Kaj Sierhuis,21.0,Netherlands,Centre-Forward,CF,1200000.0,Ajax U21,Netherlands,4000000.0,in,winter,Ligue 1,2019,False,,kaj sierhuis
Stade Reims,Wout Faes,21.0,Belgium,Centre-Back,CB,20000000.0,KV Oostende,Belgium,3000000.0,in,winter,Ligue 1,2019,False,,wout faes
Stade Rennais FC,Raphinha,22.0,Brazil,Right Winger,RW,60000000.0,Sporting CP,Portugal,21000000.0,in,summer,Ligue 1,2019,False,,raphinha
Stade Rennais FC,M'Baye Niang,24.0,Senegal,Centre-Forward,CF,2700000.0,Torino,Italy,15000000.0,in,summer,Ligue 1,2019,False,,m'baye niang
Stade Rennais FC,Flavien Tait,26.0,France,Central Midfield,CM,4100000.0,Angers SCO,France,9000000.0,in,summer,Ligue 1,2019,False,,flavien tait
Stade Rennais FC,Edouard Mendy,27.0,Senegal,Goalkeeper,GK,10000000.0,Stade Reims,France,7600000.0,in,summer,Ligue 1,2019,False,,edouard mendy
Stade Rennais FC,Jonas Martin,29.0,France,Defensive Midfield,DM,1500000.0,R. Strasbourg,France,4000000.0,in,summer,Ligue 1,2019,False,,jonas martin
Stade Rennais FC,Metehan Güclü,20.0,Turkey,Centre-Forward,CF,,Paris SG B,France,1500000.0,in,summer,Ligue 1,2019,False,,metehan guclu
Legia Warszawa,Luquinhas,22.0,Brazil,Attacking Midfield,AM,3000000.0,Desportivo Aves,Portugal,1000000.0,in,summer,Pko Bp Ekstraklasa,2019,False,,luquinhas
Legia Warszawa,Bartosz Slisz,20.0,Poland,Defensive Midfield,DM,5500000.0,Zaglebie Lubin,Poland,1500000.0,in,winter,Pko Bp Ekstraklasa,2019,False,,bartosz slisz
AFC Bournemouth,Philip Billing,23.0,Denmark,Central Midfield,CM,20000000.0,Huddersfield,England,16500000.0,in,summer,Premier League,2019,False,,philip billing
AFC Bournemouth,Arnaut Danjuma,22.0,Netherlands,Left Winger,LW,20000000.0,Club Brugge,Belgium,16460000.0,in,summer,Premier League,2019,False,,arnaut danjuma
AFC Bournemouth,Lloyd Kelly,20.0,England,Centre-Back,CB,18000000.0,Bristol City,England,14800000.0,in,summer,Premier League,2019,False,,lloyd kelly
AFC Bournemouth,Jack Stacey,23.0,England,Right-Back,RB,2200000.0,Luton,England,4450000.0,in,summer,Premier League,2019,False,,jack stacey
Arsenal FC,Nicolas Pépé,24.0,Cote d'Ivoire,Right Winger,RW,14000000.0,LOSC Lille,France,80000000.0,in,summer,Premier League,2019,False,,nicolas pepe
Arsenal FC,William Saliba,18.0,France,Centre-Back,CB,70000000.0,Saint-Étienne,France,30000000.0,in,summer,Premier League,2019,False,,william saliba
Arsenal FC,Kieran Tierney,22.0,Scotland,Left-Back,LB,25000000.0,Celtic,Scotland,27000000.0,in,summer,Premier League,2019,False,,kieran tierney
Arsenal FC,David Luiz,32.0,Brazil,Centre-Back,CB,,Chelsea,England,8700000.0,in,summer,Premier League,2019,False,,david luiz
Arsenal FC,Gabriel Martinelli,18.0,Brazil,Left Winger,LW,80000000.0,Ituano,Brazil,7100000.0,in,summer,Premier League,2019,False,,gabriel martinelli
Aston Villa,Wesley Moraes,22.0,Brazil,Centre-Forward,CF,2500000.0,Club Brugge,Belgium,25000000.0,in,summer,Premier League,2019,False,,wesley moraes
Aston Villa,Tyrone Mings,26.0,England,Centre-Back,CB,22000000.0,Bournemouth,England,22300000.0,in,summer,Premier League,2019,False,,tyrone mings
Aston Villa,Douglas Luiz,21.0,Brazil,Central Midfield,CM,55000000.0,Man City,England,16800000.0,in,summer,Premier League,2019,False,,douglas luiz
Aston Villa,Matt Targett,23.0,England,Left-Back,LB,13000000.0,Southampton,England,15500000.0,in,summer,Premier League,2019,False,,matt targett
Aston Villa,Ezri Konsa,21.0,England,Centre-Back,CB,25000000.0,Brentford,England,13300000.0,in,summer,Premier League,2019,False,,ezri konsa
Aston Villa,Marvelous Nakamba,25.0,Zimbabwe,Defensive Midfield,DM,4000000.0,Club Brugge,Belgium,12000000.0,in,summer,Premier League,2019,False,,marvelous nakamba
Aston Villa,Mahmoud Trezeguet,24.0,Egypt,Left Winger,LW,10000000.0,Kasimpasa,Turkey,10000000.0,in,summer,Premier League,2019,False,,mahmoud trezeguet
Aston Villa,Anwar El Ghazi,24.0,Netherlands,Right Winger,RW,3000000.0,LOSC Lille,France,9000000.0,in,summer,Premier League,2019,False,,anwar el ghazi
Aston Villa,Tom Heaton,33.0,England,Goalkeeper,GK,,Burnley,England,8800000.0,in,summer,Premier League,2019,False,,tom heaton
Aston Villa,Björn Engels,24.0,Belgium,Centre-Back,CB,,Stade Reims,France,8000000.0,in,summer,Premier League,2019,False,,bjorn engels
Aston Villa,Jota Peleteiro,28.0,Spain,Right Winger,RW,,Birmingham,England,4500000.0,in,summer,Premier League,2019,False,,jota peleteiro
Aston Villa,Kortney Hause,23.0,England,Centre-Back,CB,2200000.0,Wolves,England,3400000.0,in,summer,Premier League,2019,False,,kortney hause
Aston Villa,Ally Samatta,27.0,Tanzania,Centre-Forward,CF,2500000.0,KRC Genk,Belgium,10500000.0,in,winter,Premier League,2019,False,,ally samatta
Brighton & Hove Albion,Adam Webster,24.0,England,Centre-Back,CB,25000000.0,Bristol City,England,22220000.0,in,summer,Premier League,2019,False,,adam webster
Brighton & Hove Albion,Neal Maupay,22.0,France,Centre-Forward,CF,10000000.0,Brentford,England,15560000.0,in,summer,Premier League,2019,False,,neal maupay
Brighton & Hove Albion,Leandro Trossard,24.0,Belgium,Left Winger,LW,35000000.0,KRC Genk,Belgium,15560000.0,in,summer,Premier League,2019,False,,leandro trossard
Brighton & Hove Albion,Matt Clarke,22.0,England,Centre-Back,CB,3500000.0,Portsmouth,England,3900000.0,in,summer,Premier League,2019,False,,matt clarke
Brighton & Hove Albion,Aaron Mooy,29.0,Australia,Central Midfield,CM,,Huddersfield,England,3300000.0,in,winter,Premier League,2019,False,,aaron mooy
Brighton & Hove Albion,Tariq Lamptey,19.0,Ghana,Right-Back,RB,12000000.0,Chelsea U23,England,1200000.0,in,winter,Premier League,2019,False,,tariq lamptey
Burnley FC,Jay Rodríguez,29.0,England,Centre-Forward,CF,1000000.0,West Brom,England,10000000.0,in,summer,Premier League,2019,False,,jay rodriguez
Burnley FC,Bailey Peacock-Farrell,22.0,Northern Ireland,Goalkeeper,GK,1000000.0,Leeds,England,2750000.0,in,summer,Premier League,2019,False,,bailey peacock-farrell
Burnley FC,Erik Pieters,30.0,Netherlands,Centre-Back,CB,,Stoke City,England,1100000.0,in,summer,Premier League,2019,False,,erik pieters
Burnley FC,Josh Brownhill,24.0,England,Central Midfield,CM,18000000.0,Bristol City,England,10000000.0,in,winter,Premier League,2019,False,,josh brownhill
Chelsea FC,Mateo Kovacic,25.0,Croatia,Central Midfield,CM,38000000.0,Real Madrid,Spain,45000000.0,in,summer,Premier League,2019,False,,mateo kovacic
Crystal Palace,James McCarthy,28.0,Ireland,Central Midfield,CM,,Everton,England,3300000.0,in,summer,Premier League,2019,False,,james mccarthy
Crystal Palace,Jordan Ayew,27.0,Ghana,Centre-Forward,CF,5000000.0,Swansea,England,2800000.0,in,summer,Premier League,2019,False,,jordan ayew
Everton FC,Alex Iwobi,23.0,Nigeria,Attacking Midfield,AM,28000000.0,Arsenal,England,30400000.0,in,summer,Premier League,2019,False,,alex iwobi
Everton FC,Moise Kean,19.0,Italy,Centre-Forward,CF,18000000.0,Juventus,Italy,27500000.0,in,summer,Premier League,2019,False,,moise kean
Everton FC,André Gomes,25.0,Portugal,Central Midfield,CM,16000000.0,Barcelona,Spain,25000000.0,in,summer,Premier League,2019,False,,andre gomes
Everton FC,Jean-Philippe Gbamin,23.0,Cote d'Ivoire,Defensive Midfield,DM,4000000.0,1.FSV Mainz 05,Germany,25000000.0,in,summer,Premier League,2019,False,,jean-philippe gbamin
Everton FC,Fabian Delph,29.0,England,Central Midfield,CM,,Man City,England,9500000.0,in,summer,Premier League,2019,False,,fabian delph
Everton FC,Jarrad Branthwaite,17.0,England,Centre-Back,CB,18000000.0,Carlisle United,England,1100000.0,in,winter,Premier League,2019,False,,jarrad branthwaite
Leicester City,Youri Tielemans,22.0,Belgium,Central Midfield,CM,20000000.0,Monaco,France,45000000.0,in,summer,Premier League,2019,False,,youri tielemans
Leicester City,Ayoze Pérez,25.0,Spain,Left Winger,LW,6000000.0,Newcastle,England,33400000.0,in,summer,Premier League,2019,False,,ayoze perez
Leicester City,Dennis Praet,25.0,Belgium,Central Midfield,CM,7000000.0,Sampdoria,Italy,19200000.0,in,summer,Premier League,2019,False,,dennis praet
Leicester City,James Justin,21.0,England,Right-Back,RB,16000000.0,Luton,England,6700000.0,in,summer,Premier League,2019,False,,james justin
Liverpool FC,Sepp van den Berg,17.0,Netherlands,Centre-Back,CB,5000000.0,PEC Zwolle,Netherlands,1900000.0,in,summer,Premier League,2019,False,,sepp van den berg
Liverpool FC,Takumi Minamino,24.0,Japan,Left Winger,LW,10000000.0,RB Salzburg,Austria,8500000.0,in,winter,Premier League,2019,False,,takumi minamino
Manchester City,Rodri,23.0,Spain,Defensive Midfield,DM,100000000.0,Atlético Madrid,Spain,70000000.0,in,summer,Premier League,2019,False,,rodri
Manchester City,João Cancelo,25.0,Portugal,Right-Back,RB,50000000.0,Juventus,Italy,65000000.0,in,summer,Premier League,2019,False,,joao cancelo
Manchester City,Angeliño,22.0,Spain,Left-Back,LB,11000000.0,PSV Eindhoven,Netherlands,12000000.0,in,summer,Premier League,2019,False,,angelino
Manchester City,Pedro Porro,19.0,Spain,Right-Back,RB,40000000.0,Girona,Spain,12000000.0,in,summer,Premier League,2019,False,,pedro porro
Manchester City,Zack Steffen,24.0,United States,Goalkeeper,GK,3500000.0,Columbus Crew,United States,6820000.0,in,summer,Premier League,2019,False,,zack steffen
Manchester City,Ryotaro Meshino,21.0,Japan,Left Winger,LW,,Gamba Osaka,Japan,1000000.0,in,summer,Premier League,2019,False,,ryotaro meshino
Manchester City,Slobodan Tedic,19.0,Serbia,Centre-Forward,CF,,FK Cukaricki,Serbia,3000000.0,in,winter,Premier League,2019,False,,slobodan tedic
Manchester United,Harry Maguire,26.0,England,Centre-Back,CB,20000000.0,Leicester,England,87000000.0,in,summer,Premier League,2019,False,,harry maguire
Manchester United,Aaron Wan-Bissaka,21.0,England,Right-Back,RB,25000000.0,Crystal Palace,England,55000000.0,in,summer,Premier League,2019,False,,aaron wan-bissaka
Manchester United,Daniel James,21.0,Wales,Left Winger,LW,12000000.0,Swansea,England,17800000.0,in,summer,Premier League,2019,False,,daniel james
Manchester United,Bruno Fernandes,25.0,Portugal,Attacking Midfield,AM,75000000.0,Sporting CP,Portugal,65000000.0,in,winter,Premier League,2019,False,,bruno fernandes
Newcastle United,Joelinton,22.0,Brazil,Central Midfield,CM,42000000.0,TSG Hoffenheim,Germany,44000000.0,in,summer,Premier League,2019,False,,joelinton
Newcastle United,Allan Saint-Maximin,22.0,France,Left Winger,LW,24000000.0,OGC Nice,France,18000000.0,in,summer,Premier League,2019,False,,allan saint-maximin
Newcastle United,Emil Krafth,25.0,Sweden,Right-Back,RB,3000000.0,Amiens SC,France,5400000.0,in,summer,Premier League,2019,False,,emil krafth
Norwich City,Sam McCallum,19.0,England,Left-Back,LB,1800000.0,Coventry,England,4150000.000000001,in,winter,Premier League,2019,False,,sam mccallum
Sheffield United,Oli McBurnie,23.0,Scotland,Centre-Forward,CF,5000000.0,Swansea,England,19100000.0,in,summer,Premier League,2019,False,,oli mcburnie
Sheffield United,Lys Mousset,23.0,France,Centre-Forward,CF,,Bournemouth,England,11100000.0,in,summer,Premier League,2019,False,,lys mousset
Sheffield United,Callum Robinson,24.0,Ireland,Centre-Forward,CF,3000000.0,Preston,England,7800000.0,in,summer,Premier League,2019,False,,callum robinson
Sheffield United,Luke Freeman,27.0,England,Attacking Midfield,AM,,QPR,England,5600000.0,in,summer,Premier League,2019,False,,luke freeman
Sheffield United,Ben Osborn,24.0,England,Central Midfield,CM,1000000.0,Nottm Forest,England,3900000.0,in,summer,Premier League,2019,False,,ben osborn
Sheffield United,Sander Berge,21.0,Norway,Defensive Midfield,DM,20000000.0,KRC Genk,Belgium,25000000.0,in,winter,Premier League,2019,False,,sander berge
Southampton FC,Danny Ings,26.0,England,Centre-Forward,CF,12000000.0,Liverpool,England,25100000.0,in,summer,Premier League,2019,False,,danny ings
Southampton FC,Ché Adams,22.0,Scotland,Centre-Forward,CF,18000000.0,Birmingham,England,16700000.0,in,summer,Premier League,2019,False,,che adams
Southampton FC,Moussa Djenepo,21.0,Mali,Left Winger,LW,6500000.0,Standard Liège,Belgium,15700000.0,in,summer,Premier League,2019,False,,moussa djenepo
Tottenham Hotspur,Tanguy Ndombélé,22.0,France,Central Midfield,CM,21000000.0,Olympique Lyon,France,62000000.0,in,summer,Premier League,2019,False,,tanguy ndombele
Tottenham Hotspur,Ryan Sessegnon,19.0,England,Left Midfield,LM,18000000.0,Fulham,England,27000000.0,in,summer,Premier League,2019,False,,ryan sessegnon
Tottenham Hotspur,Jack Clarke,18.0,England,Left Winger,LW,15000000.0,Leeds,England,11000000.0,in,summer,Premier League,2019,False,,jack clarke
Tottenham Hotspur,Steven Bergwijn,22.0,Netherlands,Left Winger,LW,20000000.0,PSV Eindhoven,Netherlands,30000000.0,in,winter,Premier League,2019,False,,steven bergwijn
Watford FC,Ismaïla Sarr,21.0,Senegal,Right Winger,RW,20000000.0,Stade Rennais,France,30000000.0,in,summer,Premier League,2019,False,,ismaila sarr
Watford FC,Craig Dawson,29.0,England,Centre-Back,CB,2000000.0,West Brom,England,6000000.0,in,summer,Premier League,2019,False,,craig dawson
Watford FC,João Pedro,18.0,Brazil,Centre-Forward,CF,32000000.0,Fluminense,Brazil,11500000.0,in,winter,Premier League,2019,False,,joao pedro
Watford FC,Ignacio Pussetto,24.0,Argentina,Right Winger,RW,2500000.0,Udinese Calcio,Italy,8500000.0,in,winter,Premier League,2019,False,,ignacio pussetto
West Ham United,Sébastien Haller,25.0,Cote d'Ivoire,Centre-Forward,CF,25000000.0,E. Frankfurt,Germany,50000000.0,in,summer,Premier League,2019,False,,sebastien haller
West Ham United,Pablo Fornals,23.0,Spain,Attacking Midfield,AM,22000000.0,Villarreal,Spain,28000000.0,in,summer,Premier League,2019,False,,pablo fornals
West Ham United,Albian Ajeti,22.0,Switzerland,Centre-Forward,CF,1500000.0,FC Basel,Switzerland,11300000.0,in,summer,Premier League,2019,False,,albian ajeti
West Ham United,Jarrod Bowen,23.0,England,Right Winger,RW,48000000.0,Hull City,England,21300000.0,in,winter,Premier League,2019,False,,jarrod bowen
West Ham United,Darren Randolph,32.0,Ireland,Goalkeeper,GK,,Middlesbrough,England,4700000.0,in,winter,Premier League,2019,False,,darren randolph
Wolverhampton Wanderers,Raúl Jiménez,28.0,Mexico,Centre-Forward,CF,6000000.0,Benfica,Portugal,38000000.0,in,summer,Premier League,2019,False,,raul jimenez
Wolverhampton Wanderers,Patrick Cutrone,21.0,Italy,Centre-Forward,CF,2500000.0,AC Milan,Italy,18000000.0,in,summer,Premier League,2019,False,,patrick cutrone
Wolverhampton Wanderers,Pedro Neto,19.0,Portugal,Right Winger,RW,32000000.0,Lazio,Italy,17900000.0,in,summer,Premier League,2019,False,,pedro neto
Wolverhampton Wanderers,Leander Dendoncker,24.0,Belgium,Defensive Midfield,DM,15000000.0,RSC Anderlecht,Belgium,13800000.0,in,summer,Premier League,2019,False,,leander dendoncker
Wolverhampton Wanderers,Bruno Jordão,20.0,Portugal,Central Midfield,CM,1300000.0,Lazio,Italy,8900000.0,in,summer,Premier League,2019,False,,bruno jordao
Wolverhampton Wanderers,Daniel Podence,24.0,Portugal,Right Winger,RW,15000000.0,Olympiacos,Greece,19600000.0,in,winter,Premier League,2019,False,,daniel podence
Dynamo Kyiv,Oleksandr Karavaev,27.0,Ukraine,Right-Back,RB,2500000.0,Zorya Lugansk,Ukraine,2500000.0,in,summer,Premier Liga Ukr,2019,False,,oleksandr karavaev
Dynamo Kyiv,Gerson Rodrigues,24.0,Luxembourg,Left Winger,LW,1700000.0,Júbilo Iwata,Japan,2000000.0,in,summer,Premier Liga Ukr,2019,False,,gerson rodrigues
Shakhtar Donetsk,Vitão,19.0,Brazil,Centre-Back,CB,7500000.0,Palmeiras,Brazil,4000000.0,in,summer,Premier Liga Ukr,2019,False,,vitao
Shakhtar Donetsk,Yevgen Konoplyanka,29.0,Ukraine,Left Winger,LW,,FC Schalke 04,Germany,1800000.0,in,summer,Premier Liga Ukr,2019,False,,yevgen konoplyanka
Zorya Lugansk,Bogdan Mykhaylichenko,22.0,Ukraine,Left-Back,LB,4000000.0,Dynamo Kyiv II,Ukraine,1000000.0,in,summer,Premier Liga Ukr,2019,False,,bogdan mykhaylichenko
Akhmat Grozny,Konrad Michalak,21.0,Poland,Right Winger,RW,1500000.0,Lechia Gdansk,Poland,1500000.0,in,summer,Premier Liga,2019,False,,konrad michalak
Arsenal Tula,Sergey Tkachev,30.0,Russia,Attacking Midfield,AM,,CSKA Moscow,Russia,2000000.0,in,summer,Premier Liga,2019,False,,sergey tkachev
CSKA Moscow,Nikola Vlašić,21.0,Croatia,Attacking Midfield,AM,15000000.0,Everton,England,23000000.0,in,summer,Premier Liga,2019,False,,nikola vlasic
CSKA Moscow,Igor Diveev,19.0,Russia,Centre-Back,CB,7500000.0,Ufa,Russia,1500000.0,in,summer,Premier Liga,2019,False,,igor diveev
Dinamo Moscow,Maximilian Philipp,25.0,Germany,Second Striker,SS,2000000.0,Bor. Dortmund,Germany,20000000.0,in,summer,Premier Liga,2019,False,,maximilian philipp
Dinamo Moscow,Clinton N'Jie,25.0,Cameroon,Right Winger,RW,1200000.0,Marseille,France,6000000.0,in,summer,Premier Liga,2019,False,,clinton n'jie
