height_cm,weight_kg,nationality_x,overall,potential,preferred_foot,international_reputation,weak_foot,skill_moves,contract_valid_until,age_y,position,short_pos,fee,window,league,season,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
172,71,Italy,73,80,Right,2,4,4,2017,23,Second Striker,SS,15000000,summer,Serie A,2017,68,66,47,72,64,78,72,65,62,77,89,85,91,68,91,68,33,77,53,68,30,15,68,75,56,68,15,13,12,9,8,14,6,11
180,78,Germany,73,79,Left,1,2,2,2019,24,Left-Back,LB,3000000,summer,Ger Bundesliga,2017,67,46,55,73,49,75,59,42,63,74,88,86,74,72,72,63,60,77,72,38,67,68,66,65,56,67,67,74,72,13,9,15,7,14
183,78,Italy,73,79,Left,1,4,2,2020,24,Left-Back,LB,5000000,summer,Serie A,2017,67,40,63,66,48,63,65,50,62,66,81,78,72,61,71,81,69,76,69,67,74,77,56,52,48,72,77,75,74,12,6,14,10,7
182,76,Germany,73,79,Right,1,4,2,2018,23,Right-Back,RB,7000000,summer,Ger Bundesliga,2017,70,34,62,72,37,68,39,32,60,70,77,79,69,70,70,39,84,69,74,33,62,72,56,48,39,58,74,73,72,10,13,10,11,12
188,75,DR Congo,73,79,Right,1,3,2,2020,24,Centre-Back,CB,3000000,summer,Ger Bundesliga,2017,70,56,70,70,54,71,70,37,72,71,68,71,65,75,65,67,70,79,69,59,77,70,68,70,56,66,73,74,72,13,15,8,13,14
183,73,Russia,73,78,Right,1,3,3,2021,25,Left Winger,LW,1500000,summer,Premier Liga,2017,71,75,67,74,64,74,69,68,69,73,67,78,78,71,75,69,66,72,68,73,63,32,71,64,75,51,15,13,20,8,11,14,9,8
184,78,Sweden,73,78,Right,1,3,2,2019,25,Central Midfield,CM,2500000,summer,Serie A,2017,50,48,59,74,50,70,64,69,76,74,72,73,67,70,64,83,72,89,72,67,69,70,63,68,64,73,58,70,58,6,8,15,16,12
185,78,Netherlands,73,78,Left,1,4,2,2019,22,Centre-Back,CB,2500000,summer,Ger Bundesliga,2017,43,33,77,72,33,55,33,35,69,65,64,69,63,74,61,60,72,69,78,31,76,64,41,45,41,73,67,75,75,9,9,14,14,9
188,81,Belgium,73,78,Right,1,4,2,2019,24,Centre-Back,CB,4500000,summer,Jupiler Pro League,2017,47,33,68,65,27,52,30,33,66,66,63,69,56,69,57,56,73,72,75,24,75,71,32,46,35,59,76,74,73,11,7,13,13,12
175,76,Northern Ireland,73,77,Right,1,3,2,2019,27,Central Midfield,CM,2000000,summer,Premier League,2017,70,58,58,76,69,64,73,73,77,72,64,64,71,65,74,77,63,72,60,73,72,72,59,73,56,69,67,73,75,16,16,7,7,12
193,85,Netherlands,73,77,Right,1,2,1,2017,26,Goalkeeper,GK,3500000,summer,Eredivisie,2017,20,15,16,28,13,12,20,15,33,32,47,47,50,71,40,26,72,36,70,14,35,16,13,37,36,40,13,12,14,79,67,56,67,77
192,86,Algeria,73,76,Right,1,2,3,2017,25,Centre-Forward,CF,1700000,summer,Ger Bundesliga,2017,61,72,72,67,69,77,71,48,50,75,72,73,62,68,39,72,71,72,79,42,43,29,73,73,69,68,15,19,15,6,12,7,13,14
197,84,Mali,73,76,Right,1,3,3,2019,25,Centre-Forward,CF,4500000,summer,Ligue 1,2017,58,76,81,66,68,63,46,39,49,66,68,78,58,68,38,73,73,68,82,63,43,22,69,54,68,67,35,24,23,10,11,9,13,12
182,76,Mali,73,76,Right,1,3,2,2020,25,Defensive Midfield,DM,1800000,summer,Jupiler Pro League,2017,57,36,46,73,37,63,55,46,70,73,56,35,54,73,61,60,67,71,74,60,74,75,20,56,53,60,69,74,68,12,11,9,6,9
178,68,Zambia,73,76,Right,1,4,4,2017,26,Left Winger,LW,1000000,summer,Super Lig,2017,68,60,55,69,47,77,61,60,60,73,82,87,82,60,83,61,81,83,71,52,61,34,69,69,59,57,42,53,46,9,16,7,15,10
173,63,Italy,73,76,Right,1,5,2,2019,27,Right-Back,RB,1750000,summer,Serie A,2017,69,36,55,65,28,65,58,37,65,65,91,85,82,69,87,49,75,81,70,45,64,69,55,49,45,69,68,71,72,15,8,9,15,9
183,80,Mali,73,76,Right,1,3,2,2017,26,Centre-Forward,CF,3500000,summer,Liga Portugal,2017,63,72,76,60,58,58,41,37,52,59,83,86,78,64,58,83,68,86,86,63,84,26,78,60,68,64,23,34,28,14,7,13,11,11
192,84,Slovenia,73,75,Right,1,3,1,2018,27,Goalkeeper,GK,1750000,summer,Serie A,2017,11,10,13,24,10,13,11,13,28,21,53,43,55,67,31,23,75,20,59,16,25,21,11,23,23,40,14,10,11,73,74,60,73,74
174,75,Denmark,73,75,Right,1,4,3,2018,27,Central Midfield,CM,1500000,winter,Jupiler Pro League,2017,64,56,58,72,66,71,71,65,76,73,72,75,78,75,85,71,86,84,59,68,89,62,66,74,68,71,60,66,75,16,6,8,6,9
182,79,Netherlands,73,75,Right,1,3,2,2020,28,Central Midfield,CM,1000000,summer,Eredivisie,2017,45,62,68,73,58,71,63,52,67,75,65,62,64,72,70,73,76,84,74,74,67,65,65,73,56,77,67,70,67,16,11,13,12,16
190,80,Netherlands,73,74,Left,1,2,2,2018,27,Centre-Back,CB,3000000,summer,Serie A,2017,35,32,76,67,43,58,47,34,68,68,44,48,51,68,47,62,63,66,78,36,74,70,28,59,47,69,72,76,71,7,6,10,12,9
170,73,Ivory Coast,73,74,Left,1,2,2,2018,22,Attacking Midfield,AM,3000000,summer,Ligue 1,2017,75,52,57,68,59,69,65,34,67,64,85,86,82,71,82,64,82,80,68,62,69,73,65,61,53,73,70,71,69,11,15,6,11,12
185,80,Germany,73,73,Left,2,3,2,2017,32,Centre-Back,CB,1140000,winter,Scottish Premiership,2017,49,35,73,65,26,51,25,32,62,63,62,64,56,71,57,44,79,64,72,32,65,75,44,52,46,67,74,72,73,12,10,16,14,7
178,72,France,73,73,Right,1,3,2,2019,27,Right Winger,RW,3500000,summer,Ger Bundesliga,2017,74,69,50,66,59,70,74,58,64,69,83,86,76,76,66,82,50,83,73,76,35,40,70,68,53,35,36,33,35,10,10,12,15,14
179,73,Austria,72,84,Right,1,3,4,2019,21,Right Midfield,RM,5000000,summer,Ger Bundesliga,2017,65,67,48,69,66,78,75,64,67,77,83,91,79,57,74,72,56,62,70,73,73,56,55,66,67,75,55,57,50,8,13,11,8,8
170,65,France,72,84,Right,1,3,2,2020,21,Centre-Forward,CF,1000000,summer,Ligue 1,2017,57,77,64,67,73,71,63,55,61,68,82,81,90,68,81,71,45,67,43,63,35,25,77,62,64,69,20,15,21,12,7,14,10,15
170,65,France,72,84,Right,1,3,2,2020,21,Centre-Forward,CF,3500000,summer,Ligue 1,2017,57,77,64,67,73,71,63,55,61,68,82,81,90,68,81,71,45,67,43,63,35,25,77,62,64,69,20,15,21,12,7,14,10,15
182,77,Italy,72,84,Left,1,4,3,2018,22,Right-Back,RB,5000000,winter,Serie A,2017,72,42,68,69,69,70,76,59,63,73,79,79,75,60,73,76,55,79,69,76,66,60,60,60,59,64,68,76,76,7,5,8,9,5
174,70,Russia,72,84,Left,1,2,3,2020,22,Left-Back,LB,4500000,winter,Premier Liga,2017,69,41,57,62,35,73,40,41,58,66,92,91,72,63,80,30,71,72,55,33,45,61,61,67,39,73,74,74,75,13,6,15,7,13
186,80,Germany,72,84,Right,1,3,1,2017,21,Goalkeeper,GK,3000000,summer,Eredivisie,2017,9,9,18,32,10,16,12,14,27,25,52,54,45,68,54,21,75,31,65,11,19,23,20,35,23,38,10,11,9,76,64,71,72,74
186,73,Czech Republic,72,83,Left,1,2,4,2021,21,Centre-Forward,CF,25000000,summer,Serie A,2017,61,72,66,67,65,75,64,56,51,76,75,76,73,67,64,69,63,61,68,67,45,22,72,66,58,72,17,24,19,11,15,8,9,14
180,75,Netherlands,72,81,Left,1,3,2,2020,22,Centre-Back,CB,22800000,summer,Premier League,2017,61,41,67,75,52,63,63,59,70,69,77,79,66,73,63,63,77,74,76,56,64,71,42,50,48,64,68,74,71,10,7,7,16,10
181,76,Sweden,72,81,Left,1,2,2,2019,23,Left-Back,LB,4500000,summer,Ger Bundesliga,2017,76,52,41,70,54,67,74,70,66,68,82,82,79,70,73,69,69,92,65,59,63,62,62,67,59,70,70,65,69,10,12,10,15,8
175,72,France,72,81,Left,1,4,3,2020,22,Central Midfield,CM,1800000,winter,Ligue 1,2017,60,58,45,76,51,68,60,50,71,76,68,70,77,69,75,69,60,74,64,59,65,65,52,76,54,75,65,68,62,14,7,12,8,16
177,69,France,72,81,Right,1,3,3,2018,20,Centre-Forward,CF,16000000,summer,Ger Bundesliga,2017,65,78,58,66,62,75,50,38,53,72,82,81,73,62,72,65,67,62,63,56,32,16,79,61,68,53,15,16,17,14,6,8,12,6
188,86,Canada,72,81,Left,1,5,2,2023,22,Centre-Forward,CF,1850000,winter,Super Lig,2017,35,70,73,62,55,60,33,22,21,66,69,77,51,64,55,83,64,55,81,65,64,22,77,53,58,62,25,18,20,12,9,8,12,7
178,70,France,72,81,Right,1,2,2,2017,22,Right-Back,RB,4500000,summer,Ligue 1,2017,68,39,71,67,32,63,46,42,57,63,65,68,61,65,74,63,73,71,72,42,59,73,55,56,44,59,73,75,72,8,14,16,13,7
178,70,France,72,81,Right,1,2,2,2017,22,Right-Back,RB,1500000,summer,Ligue 1,2017,68,39,71,67,32,63,46,42,57,63,65,68,61,65,74,63,73,71,72,42,59,73,55,56,44,59,73,75,72,8,14,16,13,7
188,79,England,72,80,Right,1,3,2,2017,24,Centre-Back,CB,13700000,summer,Premier League,2017,39,30,73,65,27,50,29,46,64,56,40,53,35,55,59,52,70,72,88,29,75,67,46,45,40,58,70,74,69,14,16,9,14,9
185,72,England,72,80,Left,1,2,2,2017,23,Left-Back,LB,3500000,summer,Premier League,2017,73,49,63,63,42,68,69,61,57,66,79,76,71,68,65,62,74,82,71,59,66,67,61,53,43,60,70,69,71,13,6,14,13,8
184,82,France,72,80,Right,1,3,2,2017,22,Centre-Forward,CF,4000000,summer,Ligue 1,2017,49,73,70,72,61,67,59,49,52,70,54,69,67,70,42,75,70,71,82,60,87,25,74,61,58,64,31,26,23,6,12,13,15,9
178,65,Ghana,72,80,Right,1,3,3,2017,22,Attacking Midfield,AM,2400000,summer,Laliga,2017,66,63,62,73,49,76,75,73,67,73,77,75,79,71,68,80,60,62,67,73,70,50,68,65,59,57,48,55,46,15,13,12,10,11
178,65,Ghana,72,80,Right,1,3,3,2017,22,Attacking Midfield,AM,2400000,summer,Super Lig,2017,66,63,62,73,49,76,75,73,67,73,77,75,79,71,68,80,60,62,67,73,70,50,68,65,59,57,48,55,46,15,13,12,10,11
187,74,Austria,72,80,Right,2,3,2,2017,21,Defensive Midfield,DM,6500000,summer,Ger Bundesliga,2017,68,56,58,77,48,73,47,68,73,76,67,69,68,73,64,64,53,68,59,49,49,66,68,75,50,74,33,46,28,13,12,7,14,7
193,87,Austria,72,79,Left,2,3,3,2019,23,Centre-Forward,CF,5500000,summer,Ger Bundesliga,2017,65,69,70,72,63,73,61,78,68,76,66,74,66,70,52,80,50,70,69,75,58,33,71,67,62,65,35,40,38,10,6,9,16,6
182,74,Argentina,72,79,Right,1,3,2,2017,24,Defensive Midfield,DM,1000000,summer,Premier League,2017,54,61,58,81,56,74,35,39,71,72,75,74,69,68,66,75,64,59,60,64,76,66,64,72,70,59,58,65,64,12,9,12,9,13
182,74,Argentina,72,79,Right,1,3,2,2017,24,Defensive Midfield,DM,1250000,summer,Serie A,2017,54,61,58,81,56,74,35,39,71,72,75,74,69,68,66,75,64,59,60,64,76,66,64,72,70,59,58,65,64,12,9,12,9,13
187,85,Belgium,72,79,Right,1,3,1,2020,23,Goalkeeper,GK,1500000,summer,Jupiler Pro League,2017,11,14,11,48,14,18,11,19,46,35,53,48,45,63,49,40,65,37,73,12,28,12,11,41,30,69,20,11,18,75,76,66,67,73
183,70,Russia,72,79,Right,1,3,2,2018,25,Central Midfield,CM,2000000,winter,Premier Liga,2017,67,50,60,74,48,71,40,45,68,72,73,68,70,67,72,62,80,78,49,59,65,75,57,72,52,53,71,69,71,16,13,7,9,6
182,75,Iceland,72,79,Right,1,3,3,2020,24,Central Midfield,CM,1200000,winter,Allsvenskan,2017,74,68,41,70,73,74,71,66,62,75,80,73,75,70,73,77,47,72,60,76,71,39,58,66,57,72,22,28,18,11,12,15,9,8
182,75,Iceland,72,79,Right,1,3,3,2020,24,Central Midfield,CM,1200000,winter,Austria Bundesliga,2017,74,68,41,70,73,74,71,66,62,75,80,73,75,70,73,77,47,72,60,76,71,39,58,66,57,72,22,28,18,11,12,15,9,8
182,75,Iceland,72,79,Right,1,3,3,2020,24,Central Midfield,CM,1200000,summer,Super League 1,2017,74,68,41,70,73,74,71,66,62,75,80,73,75,70,73,77,47,72,60,76,71,39,58,66,57,72,22,28,18,11,12,15,9,8
188,82,Italy,72,79,Right,1,3,2,2019,23,Centre-Back,CB,4000000,summer,Serie A,2017,27,22,72,55,26,48,29,33,56,59,51,65,45,67,34,55,80,65,79,41,72,70,13,19,34,42,74,73,70,9,12,7,15,15
185,74,Sweden,72,78,Left,1,4,3,2019,22,Central Midfield,CM,2000000,summer,Eredivisie,2017,66,66,37,75,70,72,71,65,70,78,73,67,76,67,61,70,61,68,61,69,73,36,68,66,50,74,45,54,52,7,7,7,11,13
177,71,Zimbabwe,72,78,Left,1,2,2,2018,23,Defensive Midfield,DM,3000000,summer,Jupiler Pro League,2017,46,39,59,68,41,68,45,37,60,73,74,70,72,67,75,74,68,81,76,53,88,80,54,61,41,52,64,73,68,9,15,10,15,8
194,90,Serbia,72,78,Left,1,2,1,2019,25,Goalkeeper,GK,1000000,summer,Laliga,2017,21,16,12,30,15,17,20,14,20,11,39,35,32,66,37,24,33,38,81,17,17,17,13,41,25,22,14,12,20,65,77,65,79,68
186,85,Italy,72,77,Right,1,3,3,2018,25,Centre-Forward,CF,12000000,summer,Serie A,2017,35,74,76,59,66,64,64,36,35,74,55,69,55,69,55,74,83,69,85,68,40,19,73,34,72,69,13,13,12,14,11,10,13,7
178,73,Greece,72,77,Left,1,3,2,2017,24,Left-Back,LB,1000000,winter,Premier League,2017,76,44,47,73,66,71,67,60,76,74,78,79,73,74,79,71,62,66,53,70,76,61,41,31,46,66,72,72,73,11,7,15,10,14
188,82,Switzerland,72,77,Right,1,2,2,2019,25,Centre-Back,CB,1500000,summer,Jupiler Pro League,2017,38,32,73,62,37,45,39,23,57,61,65,69,58,62,55,41,81,65,77,22,67,66,35,39,39,62,70,74,75,16,6,9,9,14
185,75,Netherlands,72,77,Right,1,3,2,2018,22,Centre-Back,CB,5000000,summer,Eredivisie,2017,53,45,75,66,32,62,70,72,70,68,74,78,74,66,70,74,82,77,80,70,76,70,47,40,46,41,64,72,70,9,10,9,7,6
186,80,Italy,72,77,Left,2,3,3,2017,24,Centre-Forward,CF,1600000,summer,Serie A,2017,41,73,71,59,69,69,67,41,33,71,86,85,81,67,75,65,77,77,70,50,32,17,76,45,65,61,11,15,15,8,14,13,15,15
179,75,France,72,76,Right,1,3,3,2017,25,Centre-Forward,CF,1500000,summer,Ligue 1,2017,42,74,60,56,68,70,59,61,39,66,74,77,75,66,74,79,90,80,83,54,71,38,81,61,68,59,16,19,18,11,9,8,8,7
181,79,Ukraine,72,76,Left,1,4,3,2020,24,Attacking Midfield,AM,2000000,summer,Jupiler Pro League,2017,70,71,69,72,72,71,73,74,71,72,72,70,64,71,65,76,69,67,68,75,65,48,68,72,66,72,37,56,46,6,6,12,15,13
181,79,Ukraine,72,76,Left,1,4,3,2020,24,Attacking Midfield,AM,10000000,summer,Premier Liga Ukr,2017,70,71,69,72,72,71,73,74,71,72,72,70,64,71,65,76,69,67,68,75,65,48,68,72,66,72,37,56,46,6,6,12,15,13
191,95,New Zealand,72,75,Right,1,3,2,2019,25,Centre-Forward,CF,16400000,summer,Premier League,2017,41,72,73,64,62,65,63,54,48,68,62,68,50,67,50,80,60,70,83,73,70,40,72,47,74,68,32,30,29,14,16,16,7,16
173,65,Turkey,72,74,Right,1,4,3,2017,25,Left Winger,LW,2000000,summer,Super Lig,2017,68,63,49,66,49,77,70,60,62,73,85,84,76,65,82,70,63,72,51,58,29,35,70,63,50,65,36,54,32,9,10,6,13,15
198,100,Germany,72,74,Right,1,1,1,2017,26,Goalkeeper,GK,3200000,summer,Eredivisie,2017,10,13,10,26,15,16,13,11,24,20,28,37,19,70,20,14,40,35,81,12,36,21,13,42,16,41,10,17,15,69,71,65,69,75
179,73,Austria,72,72,Left,1,3,3,2018,30,Left-Back,LB,4500000,summer,Premier League,2017,68,46,57,66,62,68,56,57,58,70,77,77,75,70,72,71,74,79,68,65,68,69,49,64,38,70,67,72,71,10,13,15,7,15
191,82,Serbia,71,85,Right,1,3,2,2020,22,Defensive Midfield,DM,9000000,summer,Premier League,2017,60,70,69,74,61,67,60,43,71,72,68,75,56,64,53,75,74,79,77,62,75,71,72,66,57,60,66,73,71,9,14,8,12,13
179,67,Poland,71,84,Right,1,2,3,2021,20,Defensive Midfield,DM,1500000,summer,Ger Bundesliga,2017,62,63,56,72,46,68,62,49,68,70,83,78,76,69,75,65,72,77,50,61,38,41,62,71,55,61,55,43,50,6,10,9,12,14
181,75,Serbia,71,84,Right,1,4,3,2021,19,Centre-Forward,CF,8000000,summer,Ger Bundesliga,2017,63,68,64,59,68,74,68,38,53,76,74,77,70,76,63,77,60,64,68,64,52,23,68,63,60,73,21,26,16,8,7,12,9,13
186,77,Italy,71,83,Right,1,3,2,2020,21,Attacking Midfield,AM,10000000,summer,Serie A,2017,57,52,50,78,55,69,64,38,75,77,66,68,64,69,64,64,62,66,69,66,57,50,61,67,49,65,50,62,57,12,7,10,13,11
172,69,Germany,71,82,Right,1,4,3,2017,22,Attacking Midfield,AM,12000000,summer,Liga Portugal,2017,68,62,40,72,54,71,49,70,52,75,73,75,86,72,85,70,68,63,49,65,36,43,62,69,60,54,30,40,43,15,10,9,9,12
172,69,Germany,71,82,Right,1,4,3,2017,22,Attacking Midfield,AM,1500000,summer,Superliga,2017,68,62,40,72,54,71,49,70,52,75,73,75,86,72,85,70,68,63,49,65,36,43,62,69,60,54,30,40,43,15,10,9,9,12
180,64,Italy,71,80,Left,1,3,2,2020,22,Left-Back,LB,9000000,summer,Serie A,2017,70,23,63,60,39,61,54,39,56,63,78,79,74,58,72,57,74,80,68,40,64,62,40,27,47,58,72,75,73,5,5,5,5,5
183,75,Italy,71,80,Right,1,3,2,2017,22,Defensive Midfield,DM,2000000,summer,Serie A,2017,64,54,64,74,60,70,62,58,72,76,69,74,68,70,68,70,58,69,64,64,68,68,68,68,64,65,58,66,62,12,6,15,8,8
184,76,Italy,71,79,Right,1,2,2,2021,23,Right-Back,RB,24000000,summer,Serie A,2017,70,30,63,68,43,61,60,32,65,68,69,69,66,68,62,59,53,75,55,43,70,71,48,50,40,65,66,73,69,9,13,13,9,10
176,70,Norway,71,78,Right,1,3,3,2020,24,Central Midfield,CM,2200000,summer,Eredivisie,2017,60,61,55,74,59,72,65,53,68,75,81,80,80,70,84,68,63,80,70,69,74,58,72,67,37,73,62,59,58,8,12,11,13,13
178,74,Bosnia Herzegovina,71,78,Right,1,3,2,2018,25,Defensive Midfield,DM,2500000,winter,Jupiler Pro League,2017,58,65,45,74,58,72,61,64,72,75,73,74,72,66,80,73,64,74,58,68,66,57,64,69,59,56,59,62,60,8,15,9,7,13
183,78,France,71,77,Right,1,3,2,2019,24,Right-Back,RB,2500000,summer,Ligue 1,2017,71,47,56,67,45,78,58,40,65,72,71,77,66,59,64,60,71,73,76,52,67,70,68,55,55,62,63,75,77,11,7,6,10,14
183,78,France,71,77,Right,1,3,2,2019,24,Right-Back,RB,2000000,summer,Premier League,2017,71,47,56,67,45,78,58,40,65,72,71,77,66,59,64,60,71,73,76,52,67,70,68,55,55,62,63,75,77,11,7,6,10,14
173,75,Tunisia,71,77,Right,1,3,4,2017,24,Left Winger,LW,4500000,summer,Ligue 1,2017,60,66,49,70,70,75,64,66,68,74,75,77,80,63,79,67,64,81,69,62,59,32,67,67,70,53,42,34,27,8,15,15,11,12
173,75,Tunisia,71,77,Right,1,3,4,2017,24,Left Winger,LW,2000000,summer,Ligue 1,2017,60,66,49,70,70,75,64,66,68,74,75,77,80,63,79,67,64,81,69,62,59,32,67,67,70,53,42,34,27,8,15,15,11,12
187,74,Italy,71,77,Left,1,3,1,2017,25,Goalkeeper,GK,1800000,summer,Serie A,2017,17,13,17,26,19,12,17,12,22,23,31,33,22,64,32,45,58,34,42,11,12,11,11,38,22,21,13,13,11,67,73,69,67,74
187,90,Sweden,71,77,Left,1,2,2,2019,21,Right Winger,RW,1000000,summer,Allsvenskan,2017,50,70,73,59,64,66,42,31,46,75,78,80,63,60,46,75,70,52,90,59,33,13,62,59,57,56,17,26,16,9,12,9,15,13
187,90,Sweden,71,77,Left,1,2,2,2019,21,Right Winger,RW,2300000,summer,Jupiler Pro League,2017,50,70,73,59,64,66,42,31,46,75,78,80,63,60,46,75,70,52,90,59,33,13,62,59,57,56,17,26,16,9,12,9,15,13
188,83,Iceland,71,77,Right,1,3,2,2018,23,Centre-Back,CB,2000000,summer,Premier Liga,2017,45,43,66,56,30,47,48,46,57,60,63,59,58,67,58,61,76,73,77,52,73,70,54,49,50,56,71,70,73,13,9,10,9,9
192,82,Brazil,71,76,Right,1,2,2,2019,23,Centre-Back,CB,2800000,summer,Laliga,2017,24,15,68,46,12,50,16,18,50,50,63,67,59,68,40,43,70,68,78,38,66,74,26,20,35,60,76,74,70,13,10,9,9,11
192,82,Brazil,71,76,Right,1,2,2,2019,23,Centre-Back,CB,3000000,summer,Serie A,2017,24,15,68,46,12,50,16,18,50,50,63,67,59,68,40,43,70,68,78,38,66,74,26,20,35,60,76,74,70,13,10,9,9,11
187,80,France,71,76,Right,1,3,2,2017,23,Central Midfield,CM,5100000,summer,Jupiler Pro League,2017,47,38,58,74,37,66,43,48,69,72,71,72,68,67,52,68,65,74,80,79,74,68,64,66,51,70,66,71,63,13,7,7,13,11
187,80,France,71,76,Right,1,3,2,2017,23,Central Midfield,CM,8000000,summer,Ligue 1,2017,47,38,58,74,37,66,43,48,69,72,71,72,68,67,52,68,65,74,80,79,74,68,64,66,51,70,66,71,63,13,7,7,13,11
187,80,France,71,76,Right,1,3,2,2017,23,Central Midfield,CM,3500000,winter,Ligue 1,2017,47,38,58,74,37,66,43,48,69,72,71,72,68,67,52,68,65,74,80,79,74,68,64,66,51,70,66,71,63,13,7,7,13,11
187,80,France,71,76,Right,1,3,2,2017,23,Central Midfield,CM,3500000,summer,Ligue 1,2017,47,38,58,74,37,66,43,48,69,72,71,72,68,67,52,68,65,74,80,79,74,68,64,66,51,70,66,71,63,13,7,7,13,11
190,75,Croatia,71,75,Left,2,4,2,2020,25,Centre-Forward,CF,5000000,summer,Serie A,2017,41,75,73,58,66,65,44,31,30,69,58,68,58,66,49,70,42,69,76,64,55,24,72,39,65,60,20,35,27,11,14,8,16,15
179,74,Russia,71,75,Right,1,2,2,2018,26,Defensive Midfield,DM,1000000,summer,Premier Liga,2017,63,50,53,60,53,71,44,46,58,66,82,81,83,70,71,51,70,88,58,42,46,67,53,60,41,38,69,68,72,7,7,14,7,11
183,76,Germany,71,75,Left,1,3,2,2018,22,Left Midfield,LM,1170000,summer,Serie A,2017,66,57,57,68,60,71,70,59,62,72,73,72,69,62,66,73,91,81,65,67,69,72,57,64,52,56,67,71,75,7,16,15,16,10
176,74,Germany,71,74,Right,1,3,3,2018,26,Second Striker,SS,2500000,summer,Ger Bundesliga,2017,69,62,51,72,70,73,70,64,62,72,77,74,81,67,80,66,60,65,59,66,58,43,67,68,59,56,22,32,28,10,14,8,12,14
189,75,England,71,74,Left,1,2,2,2018,26,Left-Back,LB,3900000,summer,Premier League,2017,70,60,54,66,50,68,43,65,66,68,78,77,76,69,66,67,71,73,71,67,55,68,57,58,64,53,69,70,70,12,9,11,9,7
170,64,Netherlands,71,74,Right,1,3,3,2018,26,Centre-Forward,CF,1000000,summer,Eredivisie,2017,55,75,46,63,69,74,73,71,55,71,82,81,77,68,84,80,73,78,54,73,76,37,75,67,55,61,41,43,35,7,16,6,11,11
174,75,Bermuda,71,74,Right,1,4,3,2018,27,Centre-Forward,CF,5400000,summer,Premier League,2017,63,71,62,63,66,70,67,65,43,71,85,83,81,65,80,67,73,83,59,68,67,56,76,66,61,70,25,48,35,10,6,13,11,7
189,82,Italy,71,74,Left,1,3,2,2017,25,Centre-Back,CB,2000000,summer,Serie A,2017,14,12,66,52,15,33,18,23,46,50,66,34,44,66,48,33,78,60,84,18,65,68,15,20,28,51,76,74,70,9,16,6,10,9
182,76,France,71,73,Right,1,3,2,2017,27,Centre-Forward,CF,1100000,summer,Ligue 1,2017,60,68,72,63,74,67,57,49,52,66,77,74,87,63,65,73,84,57,73,64,57,24,75,59,66,67,29,39,33,9,10,16,10,16
174,70,France,71,72,Right,1,4,3,2021,28,Central Midfield,CM,1300000,winter,Super League 1,2017,67,55,62,73,57,65,66,68,70,67,68,63,75,68,82,72,74,90,70,68,75,65,67,74,72,66,62,64,63,10,12,15,10,8
170,70,Republic of Ireland,71,71,Left,1,3,3,2018,29,Right Midfield,RM,1470000,summer,Scottish Premiership,2017,71,60,30,67,50,73,59,62,60,73,83,91,92,54,90,69,82,86,62,68,52,47,57,70,48,44,43,49,35,11,6,11,11,14
181,78,France,71,71,Right,1,3,2,2017,28,Centre-Back,CB,2500000,summer,Jupiler Pro League,2017,52,49,73,69,46,57,59,30,70,67,54,57,62,70,65,57,76,77,73,43,74,74,39,58,33,71,66,71,70,16,10,15,14,7
181,78,France,71,71,Right,1,3,2,2017,29,Centre-Back,CB,1000000,winter,Jupiler Pro League,2017,52,49,73,69,46,57,59,30,70,67,54,57,62,70,65,57,76,77,73,43,74,74,39,58,33,71,66,71,70,16,10,15,14,7
185,68,England,70,85,Right,1,3,3,2020,21,Central Midfield,CM,1200000,summer,Premier League,2017,53,56,45,73,52,74,54,49,65,70,84,79,78,64,75,62,44,62,43,56,43,36,69,68,42,59,36,32,26,6,13,12,9,10
172,65,France,70,85,Left,1,4,3,2021,20,Right Winger,RW,12000000,summer,Serie A,2017,64,67,51,70,64,75,67,62,64,73,80,78,81,64,81,68,54,69,55,65,55,44,60,62,60,62,44,54,47,8,6,8,7,12
180,68,Ivory Coast,70,82,Right,1,4,3,2018,20,Central Midfield,CM,1700000,summer,Jupiler Pro League,2017,62,46,41,72,37,72,59,45,70,73,62,65,71,62,69,53,62,71,72,55,80,67,61,69,53,73,56,71,62,11,13,8,9,13
185,75,Turkey,70,80,Right,1,4,4,2017,20,Centre-Forward,CF,25000000,summer,Laliga,2017,56,71,63,64,68,66,71,72,47,70,71,72,75,66,67,76,71,67,76,69,43,29,67,61,68,64,23,33,24,8,14,8,13,13
185,75,Turkey,70,80,Right,1,4,4,2017,20,Centre-Forward,CF,14000000,summer,Laliga,2017,56,71,63,64,68,66,71,72,47,70,71,72,75,66,67,76,71,67,76,69,43,29,67,61,68,64,23,33,24,8,14,8,13,13
185,75,Turkey,70,80,Right,1,4,4,2017,20,Centre-Forward,CF,25000000,winter,Laliga,2017,56,71,63,64,68,66,71,72,47,70,71,72,75,66,67,76,71,67,76,69,43,29,67,61,68,64,23,33,24,8,14,8,13,13
