club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status,normalized_name
Olympique Marseille,Azzedine Ounahi,22.0,Morocco,Central Midfield,CM,12000000.0,Angers SCO,France,8000000.0,in,winter,Ligue 1,2022,False,,azzedine ounahi
Paris Saint-Germain,Vitinha,22.0,Portugal,Central Midfield,CM,45000000.0,FC Porto,Portugal,41500000.0,in,summer,Ligue 1,2022,False,,vitinha
Paris Saint-Germain,Nuno Mendes,20.0,Portugal,Left-Back,LB,65000000.0,Sporting CP,Portugal,38000000.0,in,summer,Ligue 1,2022,False,,nuno mendes
Paris Saint-Germain,Fabián Ruiz,26.0,Spain,Central Midfield,CM,30000000.0,SSC Napoli,Italy,23000000.0,in,summer,Ligue 1,2022,False,,fabian ruiz
Paris Saint-Germain,Carlos Soler,25.0,Spain,Central Midfield,CM,20000000.0,Valencia,Spain,18000000.0,in,summer,Ligue 1,2022,False,,carlos soler
Paris Saint-Germain,Renato Sanches,24.0,Portugal,Central Midfield,CM,14000000.0,LOSC Lille,France,15000000.0,in,summer,Ligue 1,2022,False,,renato sanches
Paris Saint-Germain,Nordi Mukiele,24.0,France,Right-Back,RB,14000000.0,RB Leipzig,Germany,12000000.0,in,summer,Ligue 1,2022,False,,nordi mukiele
RC Lens,Loïs Openda,22.0,Belgium,Centre-Forward,CF,45000000.0,Club Brugge,Belgium,15390000.0,in,summer,Ligue 1,2022,False,,lois openda
RC Lens,Adam Buksa,25.0,Poland,Centre-Forward,CF,5000000.0,New England,United States,6000000.0,in,summer,Ligue 1,2022,False,,adam buksa
RC Lens,Salis Abdul Samed,22.0,Ghana,Defensive Midfield,DM,18000000.0,Clermont Foot,France,5000000.0,in,summer,Ligue 1,2022,False,,salis abdul samed
RC Lens,Brice Samba,28.0,France,Goalkeeper,GK,15000000.0,Nottm Forest,England,5000000.0,in,summer,Ligue 1,2022,False,,brice samba
RC Lens,Jean Onana,22.0,Cameroon,Defensive Midfield,DM,4800000.0,G. Bordeaux,France,4000000.0,in,summer,Ligue 1,2022,False,,jean onana
RC Lens,Jimmy Cabot,28.0,France,Right Midfield,RM,3500000.0,Angers SCO,France,2000000.0,in,summer,Ligue 1,2022,False,,jimmy cabot
RC Lens,Adrien Thomasson,29.0,France,Attacking Midfield,AM,6000000.0,R. Strasbourg,France,3900000.0,in,winter,Ligue 1,2022,False,,adrien thomasson
RC Lens,Julien Le Cardinal,25.0,France,Right-Back,RB,2000000.0,Paris FC,France,2300000.0,in,winter,Ligue 1,2022,False,,julien le cardinal
RC Strasbourg Alsace,Jean-Eudes Aholou,28.0,Cote d'Ivoire,Defensive Midfield,DM,2500000.0,Monaco,France,3000000.0,in,summer,Ligue 1,2022,False,,jean-eudes aholou
RC Strasbourg Alsace,Lucas Perrin,23.0,France,Centre-Back,CB,3000000.0,Marseille,France,1500000.0,in,summer,Ligue 1,2022,False,,lucas perrin
RC Strasbourg Alsace,Eduard Sobol,27.0,Ukraine,Left-Back,LB,2500000.0,Club Brugge,Belgium,2500000.0,in,winter,Ligue 1,2022,False,,eduard sobol
Stade Brestois 29,Achraf Dari,23.0,Morocco,Centre-Back,CB,2000000.0,Wydad AC,Morocco,2700000.0,in,summer,Ligue 1,2022,False,,achraf dari
Stade Brestois 29,Pierre Lees-Melou,29.0,France,Defensive Midfield,DM,7000000.0,Norwich,England,2300000.0,in,summer,Ligue 1,2022,False,,pierre lees-melou
Stade Reims,Junya Ito,29.0,Japan,Right Winger,RW,10000000.0,KRC Genk,Belgium,10000000.0,in,summer,Ligue 1,2022,False,,junya ito
Stade Reims,Andreaw Gravillon,24.0,Guadeloupe,Centre-Back,CB,4300000.0,Inter,Italy,3000000.0,in,summer,Ligue 1,2022,False,,andreaw gravillon
Stade Reims,Emmanuel Agbadou,25.0,Cote d'Ivoire,Centre-Back,CB,7500000.0,KAS Eupen,Belgium,2600000.0,in,summer,Ligue 1,2022,False,,emmanuel agbadou
Stade Reims,Maxime Busi,22.0,Belgium,Right-Back,RB,2500000.0,Parma,Italy,2000000.0,in,summer,Ligue 1,2022,False,,maxime busi
Stade Reims,Amir Richardson,20.0,Morocco,Central Midfield,CM,3500000.0,Le Havre AC,France,2000000.0,in,summer,Ligue 1,2022,False,,amir richardson
Stade Rennais FC,Amine Gouiri,22.0,Algeria,Left Winger,LW,35000000.0,OGC Nice,France,28000000.0,in,summer,Ligue 1,2022,False,,amine gouiri
Stade Rennais FC,Arnaud Kalimuendo,20.0,France,Centre-Forward,CF,22000000.0,Paris SG,France,20000000.0,in,summer,Ligue 1,2022,False,,arnaud kalimuendo
Stade Rennais FC,Arthur Theate,22.0,Belgium,Centre-Back,CB,22000000.0,Bologna,Italy,19000000.0,in,summer,Ligue 1,2022,False,,arthur theate
Stade Rennais FC,Christopher Wooh,20.0,Cameroon,Centre-Back,CB,6000000.0,Lens,France,9000000.0,in,summer,Ligue 1,2022,False,,christopher wooh
Stade Rennais FC,Ibrahim Salah,21.0,Morocco,Left Winger,LW,6000000.0,KAA Gent,Belgium,6500000.0,in,winter,Ligue 1,2022,False,,ibrahim salah
Lech Poznan,Afonso Sousa,22.0,Portugal,Attacking Midfield,AM,2000000.0,B SAD,Portugal,1200000.0,in,summer,Pko Bp Ekstraklasa,2022,False,,afonso sousa
Legia Warszawa,Maik Nawrocki,21.0,Poland,Centre-Back,CB,4500000.0,Werder Bremen,Germany,1500000.0,in,summer,Pko Bp Ekstraklasa,2022,False,,maik nawrocki
AFC Bournemouth,Marcos Senesi,25.0,Argentina,Centre-Back,CB,22000000.0,Feyenoord,Netherlands,15000000.0,in,summer,Premier League,2022,False,,marcos senesi
AFC Bournemouth,Marcus Tavernier,23.0,England,Left Midfield,LM,17000000.0,Middlesbrough,England,11900000.0,in,summer,Premier League,2022,False,,marcus tavernier
AFC Bournemouth,Ilya Zabarnyi,20.0,Ukraine,Centre-Back,CB,20000000.0,Dynamo Kyiv,Ukraine,22700000.0,in,winter,Premier League,2022,False,,ilya zabarnyi
AFC Bournemouth,Dango Ouattara,20.0,Burkina Faso,Right Winger,RW,25000000.0,FC Lorient,France,22500000.0,in,winter,Premier League,2022,False,,dango ouattara
AFC Bournemouth,Antoine Semenyo,23.0,Ghana,Centre-Forward,CF,9000000.0,Bristol City,England,10250000.0,in,winter,Premier League,2022,False,,antoine semenyo
Arsenal FC,Gabriel Jesus,25.0,Brazil,Centre-Forward,CF,75000000.0,Man City,England,52200000.0,in,summer,Premier League,2022,False,,gabriel jesus
Arsenal FC,Fábio Vieira,22.0,Portugal,Attacking Midfield,AM,25000000.0,FC Porto,Portugal,35000000.0,in,summer,Premier League,2022,False,,fabio vieira
Arsenal FC,Oleksandr Zinchenko,25.0,Ukraine,Left-Back,LB,42000000.0,Man City,England,35000000.0,in,summer,Premier League,2022,False,,oleksandr zinchenko
Arsenal FC,Matt Turner,28.0,United States,Goalkeeper,GK,10000000.0,New England,United States,5900000.0,in,summer,Premier League,2022,False,,matt turner
Arsenal FC,Marquinhos,19.0,Brazil,Right Winger,RW,10000000.0,São Paulo,Brazil,3500000.0,in,summer,Premier League,2022,False,,marquinhos
Arsenal FC,Jakub Kiwior,22.0,Poland,Centre-Back,CB,25000000.0,Spezia Calcio,Italy,25000000.0,in,winter,Premier League,2022,False,,jakub kiwior
Arsenal FC,Leandro Trossard,28.0,Belgium,Left Winger,LW,35000000.0,Brighton,England,24000000.0,in,winter,Premier League,2022,False,,leandro trossard
Arsenal FC,Jorginho,31.0,Italy,Defensive Midfield,DM,15000000.0,Chelsea,England,11300000.0,in,winter,Premier League,2022,False,,jorginho
Aston Villa,Diego Carlos,29.0,Brazil,Centre-Back,CB,18000000.0,Sevilla FC,Spain,31000000.0,in,summer,Premier League,2022,False,,diego carlos
Aston Villa,Philippe Coutinho,30.0,Brazil,Attacking Midfield,AM,9000000.0,Barcelona,Spain,20000000.0,in,summer,Premier League,2022,False,,philippe coutinho
Aston Villa,Leander Dendoncker,27.0,Belgium,Defensive Midfield,DM,15000000.0,Wolves,England,15000000.0,in,summer,Premier League,2022,False,,leander dendoncker
Aston Villa,Robin Olsen,32.0,Sweden,Goalkeeper,GK,1500000.0,AS Roma,Italy,3500000.0,in,summer,Premier League,2022,False,,robin olsen
Aston Villa,Jhon Durán,19.0,Colombia,Centre-Forward,CF,17000000.0,Chicago,United States,16640000.0,in,winter,Premier League,2022,False,,jhon duran
Aston Villa,Álex Moreno,29.0,Spain,Left-Back,LB,15000000.0,Real Betis,Spain,13500000.0,in,winter,Premier League,2022,False,,alex moreno
Brentford FC,Keane Lewis-Potter,21.0,England,Left Winger,LW,12000000.0,Hull City,England,19000000.0,in,summer,Premier League,2022,False,,keane lewis-potter
Brentford FC,Mikkel Damsgaard,22.0,Denmark,Left Winger,LW,13000000.0,Sampdoria,Italy,15000000.0,in,summer,Premier League,2022,False,,mikkel damsgaard
Brentford FC,Aaron Hickey,20.0,Scotland,Right-Back,RB,30000000.0,Bologna,Italy,14250000.0,in,summer,Premier League,2022,False,,aaron hickey
Brighton & Hove Albion,Pervis Estupiñán,24.0,Ecuador,Left-Back,LB,35000000.0,Villarreal,Spain,17800000.0,in,summer,Premier League,2022,False,,pervis estupinan
Brighton & Hove Albion,Julio Enciso,18.0,Paraguay,Second Striker,SS,22000000.0,Libertad,Paraguay,11600000.0,in,summer,Premier League,2022,False,,julio enciso
Brighton & Hove Albion,Billy Gilmour,21.0,Scotland,Defensive Midfield,DM,18000000.0,Chelsea,England,8300000.000000001,in,summer,Premier League,2022,False,,billy gilmour
Brighton & Hove Albion,Simon Adingra,20.0,Cote d'Ivoire,Left Winger,LW,15000000.0,Nordsjaelland,Denmark,8000000.0,in,summer,Premier League,2022,False,,simon adingra
Brighton & Hove Albion,Facundo Buonanotte,18.0,Argentina,Attacking Midfield,AM,12000000.0,Rosario Central,Argentina,6000000.0,in,winter,Premier League,2022,False,,facundo buonanotte
Brighton & Hove Albion,Yasin Ayari,19.0,Sweden,Central Midfield,CM,6000000.0,AIK,Sweden,4000000.0,in,winter,Premier League,2022,False,,yasin ayari
Chelsea FC,Wesley Fofana,21.0,France,Centre-Back,CB,40000000.0,Leicester,England,80400000.0,in,summer,Premier League,2022,False,,wesley fofana
Chelsea FC,Marc Cucurella,24.0,Spain,Left-Back,LB,28000000.0,Brighton,England,65300000.0,in,summer,Premier League,2022,False,,marc cucurella
Chelsea FC,Raheem Sterling,27.0,England,Left Winger,LW,50000000.0,Man City,England,56200000.0,in,summer,Premier League,2022,False,,raheem sterling
Chelsea FC,Kalidou Koulibaly,31.0,Senegal,Centre-Back,CB,12000000.0,SSC Napoli,Italy,38000000.0,in,summer,Premier League,2022,False,,kalidou koulibaly
Chelsea FC,Carney Chukwuemeka,18.0,England,Central Midfield,CM,15000000.0,Aston Villa,England,18000000.0,in,summer,Premier League,2022,False,,carney chukwuemeka
Chelsea FC,Pierre-Emerick Aubameyang,33.0,Gabon,Centre-Forward,CF,4000000.0,Barcelona,Spain,12000000.0,in,summer,Premier League,2022,False,,pierre-emerick aubameyang
Chelsea FC,Gabriel Slonina,18.0,United States,Goalkeeper,GK,6500000.0,Chicago,United States,9090000.0,in,summer,Premier League,2022,False,,gabriel slonina
Chelsea FC,Enzo Fernández,22.0,Argentina,Central Midfield,CM,80000000.0,Benfica,Portugal,121000000.0,in,winter,Premier League,2022,False,,enzo fernandez
Chelsea FC,Mykhaylo Mudryk,22.0,Ukraine,Left Winger,LW,45000000.0,Shakhtar D.,Ukraine,70000000.0,in,winter,Premier League,2022,False,,mykhaylo mudryk
Chelsea FC,Benoît Badiashile,21.0,France,Centre-Back,CB,40000000.0,Monaco,France,38000000.0,in,winter,Premier League,2022,False,,benoit badiashile
Chelsea FC,Noni Madueke,20.0,England,Right Winger,RW,30000000.0,PSV Eindhoven,Netherlands,35000000.0,in,winter,Premier League,2022,False,,noni madueke
Chelsea FC,Malo Gusto,19.0,France,Right-Back,RB,25000000.0,Olympique Lyon,France,30000000.0,in,winter,Premier League,2022,False,,malo gusto
Chelsea FC,Andrey Santos,18.0,Brazil,Defensive Midfield,DM,15000000.0,Vasco da Gama,Brazil,12500000.0,in,winter,Premier League,2022,False,,andrey santos
Chelsea FC,David Datro Fofana,20.0,Cote d'Ivoire,Centre-Forward,CF,10000000.0,Molde FK,Norway,12000000.0,in,winter,Premier League,2022,False,,david datro fofana
Crystal Palace,Cheick Doucouré,22.0,Mali,Defensive Midfield,DM,35000000.0,Lens,France,22600000.0,in,summer,Premier League,2022,False,,cheick doucoure
Crystal Palace,Chris Richards,22.0,United States,Centre-Back,CB,10000000.0,Bayern Munich,Germany,12000000.0,in,summer,Premier League,2022,False,,chris richards
Crystal Palace,Naouirou Ahamada,20.0,France,Central Midfield,CM,10000000.0,VfB Stuttgart,Germany,12000000.0,in,winter,Premier League,2022,False,,naouirou ahamada
Everton FC,Amadou Onana,20.0,Belgium,Defensive Midfield,DM,50000000.0,LOSC Lille,France,35000000.0,in,summer,Premier League,2022,False,,amadou onana
Everton FC,Dwight McNeil,22.0,England,Left Winger,LW,20000000.0,Burnley,England,17000000.0,in,summer,Premier League,2022,False,,dwight mcneil
Everton FC,Neal Maupay,26.0,France,Centre-Forward,CF,10000000.0,Brighton,England,11800000.0,in,summer,Premier League,2022,False,,neal maupay
Everton FC,James Garner,21.0,England,Defensive Midfield,DM,16000000.0,Man Utd,England,10400000.0,in,summer,Premier League,2022,False,,james garner
Everton FC,Idrissa Gueye,32.0,Senegal,Central Midfield,CM,5000000.0,Paris SG,France,4000000.0,in,summer,Premier League,2022,False,,idrissa gueye
Fulham FC,João Palhinha,26.0,Portugal,Defensive Midfield,DM,55000000.0,Sporting CP,Portugal,21000000.0,in,summer,Premier League,2022,False,,joao palhinha
Fulham FC,Issa Diop,25.0,France,Centre-Back,CB,22000000.0,West Ham,England,17800000.0,in,summer,Premier League,2022,False,,issa diop
Fulham FC,Andreas Pereira,26.0,Brazil,Attacking Midfield,AM,18000000.0,Man Utd,England,9500000.0,in,summer,Premier League,2022,False,,andreas pereira
Fulham FC,Kevin Mbabu,27.0,Switzerland,Right-Back,RB,3500000.0,VfL Wolfsburg,Germany,5500000.0,in,summer,Premier League,2022,False,,kevin mbabu
Fulham FC,Carlos Vinícius,27.0,Brazil,Centre-Forward,CF,6000000.0,Benfica,Portugal,5000000.0,in,summer,Premier League,2022,False,,carlos vinicius
Fulham FC,Bernd Leno,30.0,Germany,Goalkeeper,GK,12000000.0,Arsenal,England,3600000.0,in,summer,Premier League,2022,False,,bernd leno
Fulham FC,Sasa Lukic,26.0,Serbia,Central Midfield,CM,12000000.0,Torino,Italy,9800000.0,in,winter,Premier League,2022,False,,sasa lukic
Leeds United,Brenden Aaronson,21.0,United States,Attacking Midfield,AM,18000000.0,RB Salzburg,Austria,32840000.000000004,in,summer,Premier League,2022,False,,brenden aaronson
Leeds United,Luis Sinisterra,23.0,Colombia,Left Winger,LW,20000000.0,Feyenoord,Netherlands,25000000.0,in,summer,Premier League,2022,False,,luis sinisterra
Leeds United,Tyler Adams,23.0,United States,Defensive Midfield,DM,20000000.0,RB Leipzig,Germany,17000000.0,in,summer,Premier League,2022,False,,tyler adams
Leeds United,Rasmus Kristensen,24.0,Denmark,Right-Back,RB,13000000.0,RB Salzburg,Austria,13000000.0,in,summer,Premier League,2022,False,,rasmus kristensen
Leeds United,Marc Roca,25.0,Spain,Defensive Midfield,DM,10000000.0,Bayern Munich,Germany,12000000.0,in,summer,Premier League,2022,False,,marc roca
Leeds United,Darko Gyabi,18.0,England,Central Midfield,CM,2000000.0,Man City U21,England,5800000.0,in,summer,Premier League,2022,False,,darko gyabi
Leeds United,Wilfried Gnonto,18.0,Italy,Left Winger,LW,18000000.0,FC Zürich,Switzerland,4500000.0,in,summer,Premier League,2022,False,,wilfried gnonto
Leeds United,Georginio Rutter,20.0,France,Centre-Forward,CF,18000000.0,TSG Hoffenheim,Germany,28000000.0,in,winter,Premier League,2022,False,,georginio rutter
Leeds United,Maximilian Wöber,24.0,Austria,Centre-Back,CB,14000000.0,RB Salzburg,Austria,12000000.0,in,winter,Premier League,2022,False,,maximilian wober
Leicester City,Wout Faes,24.0,Belgium,Centre-Back,CB,20000000.0,Stade Reims,France,17000000.0,in,summer,Premier League,2022,False,,wout faes
Leicester City,Harry Souttar,24.0,Australia,Centre-Back,CB,12000000.0,Stoke City,England,17000000.0,in,winter,Premier League,2022,False,,harry souttar
Leicester City,Victor Kristiansen,20.0,Denmark,Left-Back,LB,12000000.0,FC Copenhagen,Denmark,14000000.0,in,winter,Premier League,2022,False,,victor kristiansen
Liverpool FC,Darwin Núñez,23.0,Uruguay,Centre-Forward,CF,65000000.0,Benfica,Portugal,80000000.0,in,summer,Premier League,2022,False,,darwin nunez
Liverpool FC,Fábio Carvalho,19.0,Portugal,Attacking Midfield,AM,16000000.0,Fulham,England,5900000.0,in,summer,Premier League,2022,False,,fabio carvalho
Liverpool FC,Calvin Ramsay,18.0,Scotland,Right-Back,RB,5000000.0,Aberdeen FC,Scotland,4900000.0,in,summer,Premier League,2022,False,,calvin ramsay
Liverpool FC,Cody Gakpo,23.0,Netherlands,Centre-Forward,CF,55000000.0,PSV Eindhoven,Netherlands,42000000.0,in,winter,Premier League,2022,False,,cody gakpo
Manchester City,Erling Haaland,21.0,Norway,Centre-Forward,CF,180000000.0,Bor. Dortmund,Germany,60000000.0,in,summer,Premier League,2022,False,,erling haaland
Manchester City,Kalvin Phillips,26.0,England,Defensive Midfield,DM,28000000.0,Leeds,England,49000000.0,in,summer,Premier League,2022,False,,kalvin phillips
Manchester City,Manuel Akanji,27.0,Switzerland,Centre-Back,CB,38000000.0,Bor. Dortmund,Germany,20000000.0,in,summer,Premier League,2022,False,,manuel akanji
Manchester City,Sergio Gómez,21.0,Spain,Left-Back,LB,13000000.0,RSC Anderlecht,Belgium,15000000.0,in,summer,Premier League,2022,False,,sergio gomez
Manchester City,Máximo Perrone,20.0,Argentina,Defensive Midfield,DM,10000000.0,Vélez Sarsfield,Argentina,11000000.0,in,winter,Premier League,2022,False,,maximo perrone
Manchester United,Antony,22.0,Brazil,Right Winger,RW,50000000.0,Ajax,Netherlands,95000000.0,in,summer,Premier League,2022,False,,antony
Manchester United,Casemiro,30.0,Brazil,Defensive Midfield,DM,40000000.0,Real Madrid,Spain,70650000.0,in,summer,Premier League,2022,False,,casemiro
Manchester United,Lisandro Martínez,24.0,Argentina,Centre-Back,CB,50000000.0,Ajax,Netherlands,57370000.0,in,summer,Premier League,2022,False,,lisandro martinez
Manchester United,Tyrell Malacia,22.0,Netherlands,Left-Back,LB,22000000.0,Feyenoord,Netherlands,15000000.0,in,summer,Premier League,2022,False,,tyrell malacia
Newcastle United,Alexander Isak,22.0,Sweden,Centre-Forward,CF,70000000.0,Real Sociedad,Spain,70000000.0,in,summer,Premier League,2022,False,,alexander isak
Newcastle United,Sven Botman,22.0,Netherlands,Centre-Back,CB,45000000.0,LOSC Lille,France,37000000.0,in,summer,Premier League,2022,False,,sven botman
Newcastle United,Matt Targett,26.0,England,Left-Back,LB,13000000.0,Aston Villa,England,17500000.0,in,summer,Premier League,2022,False,,matt targett
Newcastle United,Nick Pope,30.0,England,Goalkeeper,GK,20000000.0,Burnley,England,11500000.0,in,summer,Premier League,2022,False,,nick pope
Newcastle United,Anthony Gordon,21.0,England,Left Winger,LW,45000000.0,Everton,England,45600000.0,in,winter,Premier League,2022,False,,anthony gordon
Newcastle United,Harrison Ashby,21.0,Scotland,Right-Back,RB,1000000.0,West Ham U21,England,3400000.0,in,winter,Premier League,2022,False,,harrison ashby
Nottingham Forest,Morgan Gibbs-White,22.0,England,Attacking Midfield,AM,40000000.0,Wolves,England,29500000.0,in,summer,Premier League,2022,False,,morgan gibbs-white
Nottingham Forest,Taiwo Awoniyi,24.0,Nigeria,Centre-Forward,CF,30000000.0,Union Berlin,Germany,20500000.0,in,summer,Premier League,2022,False,,taiwo awoniyi
Nottingham Forest,Neco Williams,21.0,Wales,Right-Back,RB,20000000.0,Liverpool,England,20000000.0,in,summer,Premier League,2022,False,,neco williams
Nottingham Forest,Emmanuel Dennis,24.0,Nigeria,Left Winger,LW,7000000.0,Watford,England,14800000.0,in,summer,Premier League,2022,False,,emmanuel dennis
Nottingham Forest,Orel Mangala,24.0,Belgium,Central Midfield,CM,20000000.0,VfB Stuttgart,Germany,13000000.0,in,summer,Premier League,2022,False,,orel mangala
Nottingham Forest,Giulian Biancone,22.0,France,Right-Back,RB,6000000.0,Troyes,France,10000000.0,in,summer,Premier League,2022,False,,giulian biancone
Nottingham Forest,Moussa Niakhaté,26.0,Senegal,Centre-Back,CB,18000000.0,1.FSV Mainz 05,Germany,10000000.0,in,summer,Premier League,2022,False,,moussa niakhate
Nottingham Forest,Lewis O'Brien,23.0,England,Central Midfield,CM,6000000.0,Huddersfield,England,9400000.0,in,summer,Premier League,2022,False,,lewis o'brien
Nottingham Forest,Remo Freuler,30.0,Switzerland,Central Midfield,CM,6500000.0,Atalanta BC,Italy,9000000.0,in,summer,Premier League,2022,False,,remo freuler
Nottingham Forest,Omar Richards,24.0,England,Left-Back,LB,5000000.0,Bayern Munich,Germany,8500000.0,in,summer,Premier League,2022,False,,omar richards
Nottingham Forest,Ui-jo Hwang,29.0,"Korea, South",Centre-Forward,CF,4800000.0,G. Bordeaux,France,4000000.0,in,summer,Premier League,2022,False,,ui-jo hwang
Nottingham Forest,Willy Boly,31.0,Cote d'Ivoire,Centre-Back,CB,2500000.0,Wolves,England,2600000.0,in,summer,Premier League,2022,False,,willy boly
Nottingham Forest,Harry Toffolo,26.0,England,Left-Back,LB,3500000.0,Huddersfield,England,2400000.0,in,summer,Premier League,2022,False,,harry toffolo
Nottingham Forest,Josh Bowler,23.0,England,Right Winger,RW,1500000.0,Blackpool,England,2300000.0,in,summer,Premier League,2022,False,,josh bowler
Nottingham Forest,Danilo,21.0,Brazil,Central Midfield,CM,28000000.0,Palmeiras,Brazil,20000000.0,in,winter,Premier League,2022,False,,danilo
Nottingham Forest,Jonjo Shelvey,30.0,England,Central Midfield,CM,3700000.0,Newcastle,England,6500000.0,in,winter,Premier League,2022,False,,jonjo shelvey
Nottingham Forest,Felipe,33.0,Brazil,Centre-Back,CB,2000000.0,Atlético Madrid,Spain,2300000.0,in,winter,Premier League,2022,False,,felipe
Southampton FC,Roméo Lavia,18.0,Belgium,Defensive Midfield,DM,50000000.0,Man City U21,England,22260000.0,in,summer,Premier League,2022,False,,romeo lavia
Southampton FC,Gavin Bazunu,20.0,Ireland,Goalkeeper,GK,15000000.0,Man City U21,England,14000000.0,in,summer,Premier League,2022,False,,gavin bazunu
Southampton FC,Sékou Mara,19.0,France,Centre-Forward,CF,8000000.0,G. Bordeaux,France,11500000.0,in,summer,Premier League,2022,False,,sekou mara
Southampton FC,Armel Bella-Kotchap,20.0,Germany,Centre-Back,CB,20000000.0,VfL Bochum,Germany,11000000.0,in,summer,Premier League,2022,False,,armel bella-kotchap
Southampton FC,Samuel Edozie,19.0,England,Left Winger,LW,8000000.0,Man City U21,England,8000000.0,in,summer,Premier League,2022,False,,samuel edozie
Southampton FC,Duje Caleta-Car,25.0,Croatia,Centre-Back,CB,9000000.0,Marseille,France,8000000.0,in,summer,Premier League,2022,False,,duje caleta-car
Southampton FC,Joe Aribo,25.0,Nigeria,Central Midfield,CM,8000000.0,Rangers,Scotland,7100000.0,in,summer,Premier League,2022,False,,joe aribo
Southampton FC,Juan Larios,18.0,Spain,Left-Back,LB,7000000.0,Man City U21,England,7000000.0,in,summer,Premier League,2022,False,,juan larios
Southampton FC,Kamaldeen Sulemana,20.0,Ghana,Left Winger,LW,18000000.0,Stade Rennais,France,25000000.0,in,winter,Premier League,2022,False,,kamaldeen sulemana
Southampton FC,Paul Onuachu,28.0,Nigeria,Centre-Forward,CF,13000000.0,KRC Genk,Belgium,18000000.0,in,winter,Premier League,2022,False,,paul onuachu
Southampton FC,Carlos Alcaraz,20.0,Argentina,Central Midfield,CM,15000000.0,Racing Club,Argentina,13650000.0,in,winter,Premier League,2022,False,,carlos alcaraz
Southampton FC,Mislav Orsic,30.0,Croatia,Left Winger,LW,4000000.0,Dinamo Zagreb,Croatia,5750000.0,in,winter,Premier League,2022,False,,mislav orsic
Tottenham Hotspur,Richarlison,25.0,Brazil,Centre-Forward,CF,40000000.0,Everton,England,58000000.0,in,summer,Premier League,2022,False,,richarlison
Tottenham Hotspur,Cristian Romero,24.0,Argentina,Centre-Back,CB,60000000.0,Atalanta BC,Italy,50000000.0,in,summer,Premier League,2022,False,,cristian romero
Tottenham Hotspur,Yves Bissouma,25.0,Mali,Central Midfield,CM,30000000.0,Brighton,England,29200000.0,in,summer,Premier League,2022,False,,yves bissouma
Tottenham Hotspur,Destiny Udogie,19.0,Italy,Left-Back,LB,38000000.0,Udinese Calcio,Italy,18000000.0,in,summer,Premier League,2022,False,,destiny udogie
Tottenham Hotspur,Djed Spence,21.0,England,Right-Back,RB,8000000.0,Middlesbrough,England,14700000.0,in,summer,Premier League,2022,False,,djed spence
West Ham United,Lucas Paquetá,25.0,Brazil,Attacking Midfield,AM,65000000.0,Olympique Lyon,France,42950000.0,in,summer,Premier League,2022,False,,lucas paqueta
West Ham United,Nayef Aguerd,26.0,Morocco,Centre-Back,CB,35000000.0,Stade Rennais,France,35000000.0,in,summer,Premier League,2022,False,,nayef aguerd
West Ham United,Gianluca Scamacca,23.0,Italy,Centre-Forward,CF,25000000.0,Sassuolo,Italy,28500000.0,in,summer,Premier League,2022,False,,gianluca scamacca
West Ham United,Maxwel Cornet,25.0,Cote d'Ivoire,Left Winger,LW,12000000.0,Burnley,England,20700000.0,in,summer,Premier League,2022,False,,maxwel cornet
West Ham United,Emerson Palmieri,28.0,Italy,Left-Back,LB,12000000.0,Chelsea,England,15400000.0,in,summer,Premier League,2022,False,,emerson palmieri
West Ham United,Thilo Kehrer,25.0,Germany,Centre-Back,CB,13000000.0,Paris SG,France,12000000.0,in,summer,Premier League,2022,False,,thilo kehrer
West Ham United,Flynn Downes,23.0,England,Central Midfield,CM,9000000.0,Swansea,England,10650000.0,in,summer,Premier League,2022,False,,flynn downes
West Ham United,Alphonse Areola,29.0,France,Goalkeeper,GK,10000000.0,Paris SG,France,9300000.0,in,summer,Premier League,2022,False,,alphonse areola
West Ham United,Danny Ings,30.0,England,Centre-Forward,CF,12000000.0,Aston Villa,England,12000000.0,in,winter,Premier League,2022,False,,danny ings
Wolverhampton Wanderers,Matheus Nunes,23.0,Portugal,Central Midfield,CM,55000000.0,Sporting CP,Portugal,45000000.0,in,summer,Premier League,2022,False,,matheus nunes
Wolverhampton Wanderers,Gonçalo Guedes,25.0,Portugal,Left Winger,LW,23000000.0,Valencia,Spain,32600000.0,in,summer,Premier League,2022,False,,goncalo guedes
Wolverhampton Wanderers,Nathan Collins,21.0,Ireland,Centre-Back,CB,22000000.0,Burnley,England,24300000.0,in,summer,Premier League,2022,False,,nathan collins
Wolverhampton Wanderers,Sasa Kalajdzic,25.0,Austria,Centre-Forward,CF,12000000.0,VfB Stuttgart,Germany,18000000.0,in,summer,Premier League,2022,False,,sasa kalajdzic
Wolverhampton Wanderers,Hee-chan Hwang,26.0,"Korea, South",Centre-Forward,CF,18000000.0,RB Leipzig,Germany,16700000.0,in,summer,Premier League,2022,False,,hee-chan hwang
Wolverhampton Wanderers,João Gomes,21.0,Brazil,Central Midfield,CM,22000000.0,Flamengo,Brazil,18700000.0,in,winter,Premier League,2022,False,,joao gomes
Wolverhampton Wanderers,Mario Lemina,29.0,Gabon,Defensive Midfield,DM,10000000.0,OGC Nice,France,11000000.0,in,winter,Premier League,2022,False,,mario lemina
