club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status,normalized_name
Olympique Marseille,Florian Thauvin,24.0,France,Right Winger,RW,3500000.0,Newcastle,England,11000000.0,in,summer,Ligue 1,2017,False,,florian thauvin
Olympique Marseille,Luiz Gustavo,29.0,Brazil,Defensive Midfield,DM,,VfL Wolfsburg,Germany,10000000.0,in,summer,Ligue 1,2017,False,,luiz gustavo
Olympique Marseille,Valère Germain,27.0,France,Centre-Forward,CF,1500000.0,Monaco,France,8000000.0,in,summer,Ligue 1,2017,False,,valere germain
Olympique Marseille,Clinton N'Jie,23.0,Cameroon,Right Winger,RW,1200000.0,Tottenham,England,7000000.0,in,summer,Ligue 1,2017,False,,clinton n'jie
Olympique Marseille,Adil Rami,31.0,France,Centre-Back,CB,,Sevilla FC,Spain,6000000.0,in,summer,Ligue 1,2017,False,,adil rami
Olympique Marseille,Steve Mandanda,32.0,France,Goalkeeper,GK,1000000.0,Crystal Palace,England,3000000.0,in,summer,Ligue 1,2017,False,,steve mandanda
Paris Saint-Germain,Neymar,25.0,Brazil,Left Winger,LW,50000000.0,Barcelona,Spain,222000000.0,in,summer,Ligue 1,2017,False,,neymar
Paris Saint-Germain,Yuri Berchiche,27.0,Spain,Left-Back,LB,2000000.0,Real Sociedad,Spain,16000000.0,in,summer,Ligue 1,2017,False,,yuri berchiche
RC Strasbourg Alsace,Jonas Martin,27.0,France,Defensive Midfield,DM,1500000.0,Real Betis,Spain,1500000.0,in,summer,Ligue 1,2017,False,,jonas martin
RC Strasbourg Alsace,Idriss Saadi,25.0,Algeria,Centre-Forward,CF,,Cardiff,England,1500000.0,in,summer,Ligue 1,2017,False,,idriss saadi
RC Strasbourg Alsace,Nuno Da Costa,26.0,Cape Verde,Centre-Forward,CF,,Valenciennes FC,France,1500000.0,in,summer,Ligue 1,2017,False,,nuno da costa
SM Caen,Alexander Djiku,22.0,Ghana,Centre-Back,CB,8000000.0,SC Bastia,France,2000000.0,in,summer,Ligue 1,2017,False,,alexander djiku
SM Caen,Frédéric Guilbert,22.0,France,Right-Back,RB,4500000.0,G. Bordeaux,France,1500000.0,in,summer,Ligue 1,2017,False,,frederic guilbert
SM Caen,Stef Peeters,25.0,Belgium,Central Midfield,CM,,Sint-Truiden,Belgium,1350000.0,in,summer,Ligue 1,2017,False,,stef peeters
SM Caen,Jan Repas,20.0,Slovenia,Central Midfield,CM,,NK Domzale,Slovenia,1000000.0,in,summer,Ligue 1,2017,False,,jan repas
Stade Rennais FC,Ismaïla Sarr,19.0,Senegal,Right Winger,RW,20000000.0,FC Metz,France,17000000.0,in,summer,Ligue 1,2017,False,,ismaila sarr
Stade Rennais FC,Faitout Maouassa,18.0,France,Left-Back,LB,6000000.0,AS Nancy,France,7000000.0,in,summer,Ligue 1,2017,False,,faitout maouassa
Stade Rennais FC,Benjamin Bourigeaud,23.0,France,Central Midfield,CM,18000000.0,Lens,France,3500000.0,in,summer,Ligue 1,2017,False,,benjamin bourigeaud
Stade Rennais FC,Brandon Thomas,22.0,Spain,Centre-Forward,CF,1200000.0,RCD Mallorca,Spain,3000000.0,in,summer,Ligue 1,2017,False,,brandon thomas
Stade Rennais FC,Tomas Koubek,25.0,Czech Republic,Goalkeeper,GK,1000000.0,Sparta Prague,Czech Republic,3000000.0,in,summer,Ligue 1,2017,False,,tomas koubek
Stade Rennais FC,Hamari Traoré,25.0,Mali,Right-Back,RB,10000000.0,Stade Reims,France,2400000.0,in,summer,Ligue 1,2017,False,,hamari traore
Stade Rennais FC,Diafra Sakho,28.0,Senegal,Centre-Forward,CF,,West Ham,England,10000000.0,in,winter,Ligue 1,2017,False,,diafra sakho
Stade Rennais FC,Rafik Guitane,18.0,France,Right Winger,RW,1000000.0,Le Havre AC,France,8000000.0,in,winter,Ligue 1,2017,False,,rafik guitane
AFC Bournemouth,Nathan Aké,22.0,Netherlands,Centre-Back,CB,42000000.0,Chelsea,England,22800000.0,in,summer,Premier League,2017,False,,nathan ake
AFC Bournemouth,Asmir Begovic,30.0,Bosnia-Herzegovina,Goalkeeper,GK,,Chelsea,England,11500000.0,in,summer,Premier League,2017,False,,asmir begovic
Arsenal FC,Alexandre Lacazette,26.0,France,Centre-Forward,CF,12000000.0,Olympique Lyon,France,53000000.0,in,summer,Premier League,2017,False,,alexandre lacazette
Arsenal FC,Pierre-Emerick Aubameyang,28.0,Gabon,Centre-Forward,CF,4000000.0,Bor. Dortmund,Germany,63750000.0,in,winter,Premier League,2017,False,,pierre-emerick aubameyang
Arsenal FC,Henrikh Mkhitaryan,29.0,Armenia,Central Midfield,CM,6000000.0,Man Utd,England,34000000.0,in,winter,Premier League,2017,False,,henrikh mkhitaryan
Arsenal FC,Konstantinos Mavropanos,20.0,Greece,Centre-Back,CB,15000000.0,PAS Giannina,Greece,2100000.0,in,winter,Premier League,2017,False,,konstantinos mavropanos
Brighton & Hove Albion,José Izquierdo,25.0,Colombia,Left Winger,LW,,Club Brugge,Belgium,14500000.0,in,summer,Premier League,2017,False,,jose izquierdo
Brighton & Hove Albion,Davy Pröpper,25.0,Netherlands,Central Midfield,CM,,PSV Eindhoven,Netherlands,13000000.0,in,summer,Premier League,2017,False,,davy propper
Brighton & Hove Albion,Mathew Ryan,25.0,Australia,Goalkeeper,GK,4000000.0,Valencia,Spain,6000000.0,in,summer,Premier League,2017,False,,mathew ryan
Brighton & Hove Albion,Markus Suttner,30.0,Austria,Left-Back,LB,,FC Ingolstadt,Germany,4500000.0,in,summer,Premier League,2017,False,,markus suttner
Brighton & Hove Albion,Pascal Groß,26.0,Germany,Central Midfield,CM,8000000.0,FC Ingolstadt,Germany,3000000.0,in,summer,Premier League,2017,False,,pascal gross
Brighton & Hove Albion,Ezequiel Schelotto,28.0,Italy,Right-Back,RB,,Sporting CP,Portugal,3000000.0,in,summer,Premier League,2017,False,,ezequiel schelotto
Brighton & Hove Albion,Ales Mateju,21.0,Czech Republic,Right-Back,RB,,Viktoria Plzen,Czech Republic,2500000.0,in,summer,Premier League,2017,False,,ales mateju
Brighton & Hove Albion,Mathias Normann,21.0,Norway,Defensive Midfield,DM,4000000.0,Bodø/Glimt,Norway,1400000.0,in,summer,Premier League,2017,False,,mathias normann
Brighton & Hove Albion,Jürgen Locadia,24.0,Curacao,Centre-Forward,CF,1800000.0,PSV Eindhoven,Netherlands,17000000.0,in,winter,Premier League,2017,False,,jurgen locadia
Brighton & Hove Albion,Viktor Gyökeres,19.0,Sweden,Centre-Forward,CF,32000000.0,Brommapojkarna,Sweden,1000000.0,in,winter,Premier League,2017,False,,viktor gyokeres
Burnley FC,Chris Wood,25.0,New Zealand,Centre-Forward,CF,8000000.0,Leeds,England,16399999.999999998,in,summer,Premier League,2017,False,,chris wood
Burnley FC,Jack Cork,28.0,England,Defensive Midfield,DM,1000000.0,Swansea,England,9100000.0,in,summer,Premier League,2017,False,,jack cork
Burnley FC,Nahki Wells,27.0,Bermuda,Centre-Forward,CF,,Huddersfield,England,5400000.0,in,summer,Premier League,2017,False,,nahki wells
Burnley FC,Jonathan Walters,33.0,Ireland,Right Winger,RW,,Stoke City,England,2300000.0,in,summer,Premier League,2017,False,,jonathan walters
Burnley FC,Aaron Lennon,30.0,England,Right Winger,RW,,Everton,England,1700000.0,in,winter,Premier League,2017,False,,aaron lennon
Chelsea FC,Álvaro Morata,24.0,Spain,Centre-Forward,CF,20000000.0,Real Madrid,Spain,66000000.0,in,summer,Premier League,2017,False,,alvaro morata
Chelsea FC,Tiemoué Bakayoko,22.0,France,Defensive Midfield,DM,2500000.0,Monaco,France,40000000.0,in,summer,Premier League,2017,False,,tiemoue bakayoko
Chelsea FC,Danny Drinkwater,27.0,England,Central Midfield,CM,,Leicester,England,37900000.0,in,summer,Premier League,2017,False,,danny drinkwater
Chelsea FC,Antonio Rüdiger,24.0,Germany,Centre-Back,CB,32000000.0,AS Roma,Italy,35000000.0,in,summer,Premier League,2017,False,,antonio rudiger
Chelsea FC,Davide Zappacosta,25.0,Italy,Right Midfield,RM,7000000.0,Torino,Italy,25000000.0,in,summer,Premier League,2017,False,,davide zappacosta
Chelsea FC,Ethan Ampadu,16.0,Wales,Defensive Midfield,DM,12000000.0,Exeter City,England,2800000.0,in,summer,Premier League,2017,False,,ethan ampadu
Chelsea FC,Emerson Palmieri,23.0,Italy,Left-Back,LB,12000000.0,AS Roma,Italy,20000000.0,in,winter,Premier League,2017,False,,emerson palmieri
Chelsea FC,Olivier Giroud,31.0,France,Centre-Forward,CF,4000000.0,Arsenal,England,17000000.0,in,winter,Premier League,2017,False,,olivier giroud
Chelsea FC,Ross Barkley,24.0,England,Central Midfield,CM,4500000.0,Everton,England,16800000.0,in,winter,Premier League,2017,False,,ross barkley
Crystal Palace,Mamadou Sakho,27.0,France,Centre-Back,CB,1500000.0,Liverpool,England,28200000.0,in,summer,Premier League,2017,False,,mamadou sakho
Crystal Palace,Jairo Riedewald,20.0,Netherlands,Defensive Midfield,DM,3000000.0,Ajax,Netherlands,9000000.0,in,summer,Premier League,2017,False,,jairo riedewald
Crystal Palace,Alexander Sørloth,22.0,Norway,Centre-Forward,CF,14000000.0,FC Midtjylland,Denmark,16000000.0,in,winter,Premier League,2017,False,,alexander sorloth
Crystal Palace,Jaroslaw Jach,23.0,Poland,Centre-Back,CB,,Zaglebie Lubin,Poland,2750000.0,in,winter,Premier League,2017,False,,jaroslaw jach
Everton FC,Gylfi Sigurdsson,27.0,Iceland,Attacking Midfield,AM,1000000.0,Swansea,England,49400000.0,in,summer,Premier League,2017,False,,gylfi sigurdsson
Everton FC,Jordan Pickford,23.0,England,Goalkeeper,GK,22000000.0,Sunderland,England,28500000.0,in,summer,Premier League,2017,False,,jordan pickford
Everton FC,Michael Keane,24.0,England,Centre-Back,CB,10000000.0,Burnley,England,28500000.0,in,summer,Premier League,2017,False,,michael keane
Everton FC,Davy Klaassen,24.0,Netherlands,Central Midfield,CM,10000000.0,Ajax,Netherlands,27000000.0,in,summer,Premier League,2017,False,,davy klaassen
Everton FC,Nikola Vlašić,19.0,Croatia,Attacking Midfield,AM,15000000.0,Hajduk Split,Croatia,10800000.0,in,summer,Premier League,2017,False,,nikola vlasic
Everton FC,Henry Onyekuru,20.0,Nigeria,Left Winger,LW,4800000.0,KAS Eupen,Belgium,8000000.0,in,summer,Premier League,2017,False,,henry onyekuru
Everton FC,Sandro Ramírez,21.0,Spain,Centre-Forward,CF,1800000.0,Málaga CF,Spain,6000000.0,in,summer,Premier League,2017,False,,sandro ramirez
Everton FC,Cenk Tosun,26.0,Turkey,Centre-Forward,CF,3000000.0,Besiktas,Turkey,22500000.0,in,winter,Premier League,2017,False,,cenk tosun
Everton FC,Theo Walcott,28.0,England,Right Winger,RW,,Arsenal,England,22500000.0,in,winter,Premier League,2017,False,,theo walcott
Huddersfield Town,Steve Mounié,22.0,Benin,Centre-Forward,CF,5000000.0,Montpellier,France,13000000.0,in,summer,Premier League,2017,False,,steve mounie
Huddersfield Town,Aaron Mooy,26.0,Australia,Central Midfield,CM,,Man City,England,9100000.0,in,summer,Premier League,2017,False,,aaron mooy
Huddersfield Town,Tom Ince,25.0,England,Right Winger,RW,1500000.0,Derby,England,9100000.0,in,summer,Premier League,2017,False,,tom ince
Huddersfield Town,Scott Malone,26.0,England,Left-Back,LB,,Fulham,England,3900000.0,in,summer,Premier League,2017,False,,scott malone
Huddersfield Town,Laurent Depoitre,28.0,Belgium,Centre-Forward,CF,,FC Porto,Portugal,3800000.0,in,summer,Premier League,2017,False,,laurent depoitre
Huddersfield Town,Zanka,27.0,Denmark,Centre-Back,CB,1500000.0,FC Copenhagen,Denmark,2700000.0,in,summer,Premier League,2017,False,,zanka
Huddersfield Town,Abdelhamid Sabiri,20.0,Morocco,Attacking Midfield,AM,2500000.0,1.FC Nuremberg,Germany,1500000.0,in,summer,Premier League,2017,False,,abdelhamid sabiri
Huddersfield Town,Elias Kachunga,25.0,DR Congo,Centre-Forward,CF,,FC Ingolstadt,Germany,1300000.0,in,summer,Premier League,2017,False,,elias kachunga
Huddersfield Town,Alex Pritchard,24.0,England,Attacking Midfield,AM,1800000.0,Norwich,England,12350000.0,in,winter,Premier League,2017,False,,alex pritchard
Leicester City,Kelechi Iheanacho,20.0,Nigeria,Centre-Forward,CF,18000000.0,Man City,England,27700000.0,in,summer,Premier League,2017,False,,kelechi iheanacho
Leicester City,Adrien Silva,28.0,Portugal,Central Midfield,CM,1000000.0,Sporting CP,Portugal,20500000.0,in,summer,Premier League,2017,False,,adrien silva
Leicester City,Vicente Iborra,29.0,Spain,Defensive Midfield,DM,,Sevilla FC,Spain,15000000.0,in,summer,Premier League,2017,False,,vicente iborra
Leicester City,Harry Maguire,24.0,England,Centre-Back,CB,20000000.0,Hull City,England,13700000.0,in,summer,Premier League,2017,False,,harry maguire
Leicester City,Eldin Jakupović,32.0,Switzerland,Goalkeeper,GK,,Hull City,England,2300000.0,in,summer,Premier League,2017,False,,eldin jakupovic
Leicester City,Fousseni Diabaté,22.0,Mali,Right Winger,RW,3600000.0,G. Ajaccio,France,2000000.0,in,winter,Premier League,2017,False,,fousseni diabate
Liverpool FC,Mohamed Salah,25.0,Egypt,Right Winger,RW,65000000.0,AS Roma,Italy,42000000.0,in,summer,Premier League,2017,False,,mohamed salah
Liverpool FC,Alex Oxlade-Chamberlain,24.0,England,Central Midfield,CM,6000000.0,Arsenal,England,38000000.0,in,summer,Premier League,2017,False,,alex oxlade-chamberlain
Liverpool FC,Andrew Robertson,23.0,Scotland,Left-Back,LB,40000000.0,Hull City,England,9000000.0,in,summer,Premier League,2017,False,,andrew robertson
Liverpool FC,Virgil van Dijk,26.0,Netherlands,Centre-Back,CB,35000000.0,Southampton,England,84650000.0,in,winter,Premier League,2017,False,,virgil van dijk
Manchester City,Benjamin Mendy,23.0,France,Left-Back,LB,3000000.0,Monaco,France,57500000.0,in,summer,Premier League,2017,False,,benjamin mendy
Manchester City,Kyle Walker,27.0,England,Right-Back,RB,13000000.0,Tottenham,England,52700000.0,in,summer,Premier League,2017,False,,kyle walker
Manchester City,Bernardo Silva,22.0,Portugal,Attacking Midfield,AM,80000000.0,Monaco,France,50000000.0,in,summer,Premier League,2017,False,,bernardo silva
Manchester City,Ederson,23.0,Brazil,Goalkeeper,GK,40000000.0,Benfica,Portugal,40000000.0,in,summer,Premier League,2017,False,,ederson
Manchester City,Danilo,26.0,Brazil,Centre-Back,CB,15000000.0,Real Madrid,Spain,30000000.0,in,summer,Premier League,2017,False,,danilo
Manchester City,Douglas Luiz,19.0,Brazil,Central Midfield,CM,55000000.0,Vasco da Gama,Brazil,12000000.0,in,summer,Premier League,2017,False,,douglas luiz
Manchester City,Olarenwaju Kayode,24.0,Nigeria,Centre-Forward,CF,1000000.0,Austria Vienna,Austria,3800000.0,in,summer,Premier League,2017,False,,olarenwaju kayode
Manchester City,Luka Ilic,18.0,Serbia,Attacking Midfield,AM,2000000.0,Red Star,Serbia,2500000.0,in,summer,Premier League,2017,False,,luka ilic
Manchester City,Aymeric Laporte,23.0,Spain,Centre-Back,CB,25000000.0,Athletic,Spain,65000000.0,in,winter,Premier League,2017,False,,aymeric laporte
Manchester City,Jack Harrison,21.0,England,Right Winger,RW,22000000.0,New York City,United States,4000000.0,in,winter,Premier League,2017,False,,jack harrison
Manchester United,Romelu Lukaku,24.0,Belgium,Centre-Forward,CF,40000000.0,Everton,England,84700000.0,in,summer,Premier League,2017,False,,romelu lukaku
Manchester United,Nemanja Matic,28.0,Serbia,Defensive Midfield,DM,4000000.0,Chelsea,England,44700000.0,in,summer,Premier League,2017,False,,nemanja matic
Manchester United,Victor Lindelöf,22.0,Sweden,Centre-Back,CB,18000000.0,Benfica,Portugal,35000000.0,in,summer,Premier League,2017,False,,victor lindelof
Manchester United,Alexis Sánchez,29.0,Chile,Centre-Forward,CF,4000000.0,Arsenal,England,34000000.0,in,winter,Premier League,2017,False,,alexis sanchez
Newcastle United,Jacob Murphy,22.0,England,Right Winger,RW,15000000.0,Norwich,England,11300000.0,in,summer,Premier League,2017,False,,jacob murphy
Newcastle United,Florian Lejeune,26.0,France,Centre-Back,CB,4000000.0,SD Eibar,Spain,10000000.0,in,summer,Premier League,2017,False,,florian lejeune
Newcastle United,Christian Atsu,25.0,Ghana,Left Winger,LW,,Chelsea,England,7500000.0,in,summer,Premier League,2017,False,,christian atsu
Newcastle United,Joselu,27.0,Spain,Centre-Forward,CF,6000000.0,Stoke City,England,5500000.0,in,summer,Premier League,2017,False,,joselu
Newcastle United,Javier Manquillo,23.0,Spain,Right-Back,RB,2500000.0,Atlético Madrid,Spain,5000000.0,in,summer,Premier League,2017,False,,javier manquillo
Southampton FC,Mario Lemina,23.0,Gabon,Defensive Midfield,DM,10000000.0,Juventus,Italy,17250000.0,in,summer,Premier League,2017,False,,mario lemina
Southampton FC,Wesley Hoedt,23.0,Netherlands,Centre-Back,CB,2000000.0,Lazio,Italy,16000000.0,in,summer,Premier League,2017,False,,wesley hoedt
Southampton FC,Jan Bednarek,21.0,Poland,Centre-Back,CB,12000000.0,Lech Poznan,Poland,6000000.0,in,summer,Premier League,2017,False,,jan bednarek
Southampton FC,Guido Carrillo,26.0,Argentina,Centre-Forward,CF,,Monaco,France,22000000.0,in,winter,Premier League,2017,False,,guido carrillo
Stoke City,Kevin Wimmer,24.0,Austria,Centre-Back,CB,,Tottenham,England,19400000.0,in,summer,Premier League,2017,False,,kevin wimmer
Stoke City,Bruno Martins Indi,25.0,Netherlands,Centre-Back,CB,2000000.0,FC Porto,Portugal,7700000.0,in,summer,Premier League,2017,False,,bruno martins indi
Stoke City,Badou Ndiaye,27.0,Senegal,Central Midfield,CM,1200000.0,Galatasaray,Turkey,16000000.0,in,winter,Premier League,2017,False,,badou ndiaye
Stoke City,Moritz Bauer,25.0,Austria,Right-Back,RB,,Rubin Kazan,Russia,6200000.0,in,winter,Premier League,2017,False,,moritz bauer
Swansea City,Sam Clucas,26.0,England,Central Midfield,CM,,Hull City,England,16300000.0,in,summer,Premier League,2017,False,,sam clucas
Swansea City,Wilfried Bony,28.0,Cote d'Ivoire,Centre-Forward,CF,,Man City,England,13000000.0,in,summer,Premier League,2017,False,,wilfried bony
Swansea City,Roque Mesa,28.0,Spain,Central Midfield,CM,1800000.0,UD Las Palmas,Spain,12500000.0,in,summer,Premier League,2017,False,,roque mesa
Swansea City,André Ayew,28.0,Ghana,Left Winger,LW,1200000.0,West Ham,England,22800000.0,in,winter,Premier League,2017,False,,andre ayew
Tottenham Hotspur,Davinson Sánchez,21.0,Colombia,Centre-Back,CB,14000000.0,Ajax,Netherlands,42000000.0,in,summer,Premier League,2017,False,,davinson sanchez
Tottenham Hotspur,Serge Aurier,24.0,Cote d'Ivoire,Right-Back,RB,8000000.0,Paris SG,France,25000000.0,in,summer,Premier League,2017,False,,serge aurier
Tottenham Hotspur,Fernando Llorente,32.0,Spain,Centre-Forward,CF,,Swansea,England,15100000.0,in,summer,Premier League,2017,False,,fernando llorente
Tottenham Hotspur,Juan Foyth,19.0,Argentina,Right-Back,RB,25000000.0,Estudiantes LP,Argentina,10500000.0,in,summer,Premier League,2017,False,,juan foyth
Tottenham Hotspur,Lucas Moura,25.0,Brazil,Right Winger,RW,6000000.0,Paris SG,France,28400000.0,in,winter,Premier League,2017,False,,lucas moura
Watford FC,Andre Gray,26.0,Jamaica,Centre-Forward,CF,1800000.0,Burnley,England,20400000.0,in,summer,Premier League,2017,False,,andre gray
Watford FC,Richarlison,20.0,Brazil,Centre-Forward,CF,40000000.0,Fluminense,Brazil,12400000.0,in,summer,Premier League,2017,False,,richarlison
Watford FC,Tom Cleverley,27.0,England,Central Midfield,CM,,Everton,England,9300000.0,in,summer,Premier League,2017,False,,tom cleverley
Watford FC,Will Hughes,22.0,England,Central Midfield,CM,5000000.0,Derby,England,9100000.0,in,summer,Premier League,2017,False,,will hughes
Watford FC,Nathaniel Chalobah,22.0,England,Defensive Midfield,DM,1800000.0,Chelsea,England,6300000.0,in,summer,Premier League,2017,False,,nathaniel chalobah
Watford FC,Marvin Zeegelaar,27.0,Netherlands,Centre-Back,CB,,Sporting CP,Portugal,3000000.0,in,summer,Premier League,2017,False,,marvin zeegelaar
Watford FC,Dimitri Foulquier,24.0,Guadeloupe,Right-Back,RB,2500000.0,Granada CF,Spain,2000000.0,in,summer,Premier League,2017,False,,dimitri foulquier
Watford FC,Dodi Lukébakio,20.0,Belgium,Right Winger,RW,15000000.0,RSC Charleroi,Belgium,5000000.0,in,winter,Premier League,2017,False,,dodi lukebakio
Watford FC,Pontus Dahlberg,19.0,Sweden,Goalkeeper,GK,,IFK Göteborg,Sweden,3900000.0,in,winter,Premier League,2017,False,,pontus dahlberg
West Bromwich Albion,Oliver Burke,20.0,Scotland,Centre-Forward,CF,2200000.0,RB Leipzig,Germany,15200000.0,in,summer,Premier League,2017,False,,oliver burke
West Bromwich Albion,Jay Rodríguez,27.0,England,Centre-Forward,CF,1000000.0,Southampton,England,13700000.0,in,summer,Premier League,2017,False,,jay rodriguez
West Bromwich Albion,Kieran Gibbs,27.0,England,Left-Back,LB,,Arsenal,England,7500000.0,in,summer,Premier League,2017,False,,kieran gibbs
West Bromwich Albion,Yuning Zhang,20.0,China,Centre-Forward,CF,,Vitesse,Netherlands,7200000.0,in,summer,Premier League,2017,False,,yuning zhang
West Bromwich Albion,Gareth Barry,36.0,England,Defensive Midfield,DM,,Everton,England,1100000.0,in,summer,Premier League,2017,False,,gareth barry
West Bromwich Albion,Ahmed Hegazy,26.0,Egypt,Centre-Back,CB,2500000.0,El Ahly,Egypt,5000000.0,in,winter,Premier League,2017,False,,ahmed hegazy
West Ham United,Marko Arnautovic,28.0,Austria,Centre-Forward,CF,5000000.0,Stoke City,England,22300000.0,in,summer,Premier League,2017,False,,marko arnautovic
West Ham United,Chicharito,29.0,Mexico,Centre-Forward,CF,1000000.0,B. Leverkusen,Germany,17800000.0,in,summer,Premier League,2017,False,,chicharito
West Ham United,Sead Hakšabanović,18.0,Montenegro,Left Winger,LW,4000000.0,Halmstads BK,Sweden,3000000.0,in,summer,Premier League,2017,False,,sead haksabanovic
West Ham United,Jordan Hugill,25.0,England,Centre-Forward,CF,,Preston,England,10200000.0,in,winter,Premier League,2017,False,,jordan hugill
Dynamo Kyiv,Josip Pivaric,28.0,Croatia,Left-Back,LB,,Dinamo Zagreb,Croatia,2000000.0,in,summer,Premier Liga Ukr,2017,False,,josip pivaric
Dynamo Kyiv,Tomasz Kedziora,23.0,Poland,Right-Back,RB,3000000.0,Lech Poznan,Poland,1500000.0,in,summer,Premier Liga Ukr,2017,False,,tomasz kedziora
Dynamo Kyiv,Benjamin Verbic,24.0,Slovenia,Left Winger,LW,2500000.0,FC Copenhagen,Denmark,4000000.0,in,winter,Premier Liga Ukr,2017,False,,benjamin verbic
Shakhtar Donetsk,Dodô,19.0,Brazil,Right-Back,RB,20000000.0,Coritiba FC,Brazil,2000000.0,in,winter,Premier Liga Ukr,2017,False,,dodo
Akhmat Grozny,Léo Jabá,18.0,Brazil,Right Winger,RW,1000000.0,Corinthians,Brazil,2000000.0,in,summer,Premier Liga,2017,False,,leo jaba
Akhmat Grozny,Ismael Silva,22.0,Brazil,Central Midfield,CM,1000000.0,Kalmar FF,Sweden,1000000.0,in,summer,Premier Liga,2017,False,,ismael silva
Dinamo Moscow,Kirill Panchenko,27.0,Russia,Second Striker,SS,,CSKA Moscow,Russia,1800000.0,in,summer,Premier Liga,2017,False,,kirill panchenko
Dinamo Moscow,Konstantin Rausch,27.0,Russia,Left-Back,LB,,1.FC Köln,Germany,1500000.0,in,winter,Premier Liga,2017,False,,konstantin rausch
FK Krasnodar,Wanderson,22.0,Brazil,Left Winger,LW,9000000.0,RB Salzburg,Austria,8000000.0,in,summer,Premier Liga,2017,False,,wanderson
FK Krasnodar,Andrei Ivan,20.0,Romania,Left Winger,LW,2500000.0,CS U Craiova,Romania,3000000.0,in,summer,Premier Liga,2017,False,,andrei ivan
FK Krasnodar,Mihailo Ristic,21.0,Serbia,Left-Back,LB,1500000.0,Red Star,Serbia,2000000.0,in,summer,Premier Liga,2017,False,,mihailo ristic
FK Rostov,Sverrir Ingi Ingason,23.0,Iceland,Centre-Back,CB,4000000.0,Granada CF,Spain,2000000.0,in,summer,Premier Liga,2017,False,,sverrir ingi ingason
FK Rostov,Björn Sigurdarson,26.0,Iceland,Centre-Forward,CF,,Molde FK,Norway,2000000.0,in,winter,Premier Liga,2017,False,,bjorn sigurdarson
Lokomotiv Moscow,Solomon Kvirkvelia,25.0,Georgia,Centre-Back,CB,,Rubin Kazan,Russia,2500000.0,in,summer,Premier Liga,2017,False,,solomon kvirkvelia
Lokomotiv Moscow,Maciej Rybus,27.0,Poland,Left-Back,LB,,Olympique Lyon,France,1750000.0,in,summer,Premier Liga,2017,False,,maciej rybus
Rubin Kazan,Pavel Mogilevets,25.0,Russia,Central Midfield,CM,,Rostov,Russia,2000000.0,in,winter,Premier Liga,2017,False,,pavel mogilevets
Spartak Moscow,Pedro Rocha,22.0,Brazil,Left Winger,LW,1500000.0,Grêmio,Brazil,12000000.0,in,summer,Premier Liga,2017,False,,pedro rocha
Spartak Moscow,Georgiy Tigiev,22.0,Russia,Left-Back,LB,,Anzhi,Russia,1000000.0,in,summer,Premier Liga,2017,False,,georgiy tigiev
Spartak Moscow,Sofiane Hanni,27.0,Algeria,Attacking Midfield,AM,,RSC Anderlecht,Belgium,8000000.0,in,winter,Premier Liga,2017,False,,sofiane hanni
Zenit St. Petersburg,Leandro Paredes,23.0,Argentina,Defensive Midfield,DM,9000000.0,AS Roma,Italy,23000000.0,in,summer,Premier Liga,2017,False,,leandro paredes
Zenit St. Petersburg,Emanuel Mammana,21.0,Argentina,Centre-Back,CB,4000000.0,Olympique Lyon,France,16000000.0,in,summer,Premier Liga,2017,False,,emanuel mammana
Zenit St. Petersburg,Sebastián Driussi,21.0,Argentina,Attacking Midfield,AM,15000000.0,River Plate,Argentina,15000000.0,in,summer,Premier Liga,2017,False,,sebastian driussi
Zenit St. Petersburg,Emiliano Rigoni,24.0,Argentina,Right Winger,RW,3000000.0,Independiente,Argentina,9000000.0,in,summer,Premier Liga,2017,False,,emiliano rigoni
Zenit St. Petersburg,Matías Kranevitter,24.0,Argentina,Defensive Midfield,DM,2000000.0,Atlético Madrid,Spain,8500000.0,in,summer,Premier Liga,2017,False,,matias kranevitter
Zenit St. Petersburg,Miha Mevlja,27.0,Slovenia,Centre-Back,CB,,Rostov,Russia,8000000.0,in,summer,Premier Liga,2017,False,,miha mevlja
Zenit St. Petersburg,Daler Kuzyaev,24.0,Russia,Central Midfield,CM,10000000.0,Akhmat Grozny,Russia,4000000.0,in,summer,Premier Liga,2017,False,,daler kuzyaev
Zenit St. Petersburg,Denis Terentjev,24.0,Russia,Right-Back,RB,,Rostov,Russia,2000000.0,in,summer,Premier Liga,2017,False,,denis terentjev
Zenit St. Petersburg,Elmir Nabiullin,22.0,Russia,Left-Back,LB,,Rubin Kazan,Russia,4500000.0,in,winter,Premier Liga,2017,False,,elmir nabiullin
Zenit St. Petersburg,Magomed Ozdoev,25.0,Russia,Central Midfield,CM,2000000.0,Rubin Kazan,Russia,3300000.0,in,winter,Premier Liga,2017,False,,magomed ozdoev
Zenit St. Petersburg,Anton Zabolotnyi,26.0,Russia,Centre-Forward,CF,1000000.0,Tosno,Russia,1500000.0,in,winter,Premier Liga,2017,False,,anton zabolotnyi
Celtic FC,Olivier Ntcham,21.0,Cameroon,Central Midfield,CM,3000000.0,Man City U23,England,5000000.0,in,summer,Scottish Premiership,2017,False,,olivier ntcham
